fold,epoch,model_variant,estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_grad_score_norm
1,26,pg,central,0.00910275209356438,0.6437637535008517,0.01250735263932835,0.0007953283477297128,0.03239192769185386,0.6200798153877258,-0.4960275035012852,-0.004199928953312337,0.01957994142801247,0.0004887025510966355,0.021585812887430868,0.0531148540745066,0.019579941682009536,8.303394035859542,0.008920819653819004,0.654310921827952,0.01126628570879499,0.0007790075411927925,0.026526778005063534,0.33773308495680493,-0.23754885296026865,-0.00312447357767572,0.010692577110603452,0.00070508028632806,0.014460559546326598,0.06506076408550143,0.010692576489721736,8.493083159128824
1,27,pg,central,0.0050084583926945925,0.6477211849255995,0.012594397391446611,0.0002912623673099998,0.024428959089246662,0.5634670013731177,-0.5075086450034921,-0.007877201413397084,0.02199481287971139,0.0005297172055262225,0.024610430975867945,0.06668526797809383,0.02199481271038001,9.229107119820334,0.008976206493874391,0.6176970799763998,0.011340403153250614,0.0007816597153578186,0.029305289189020794,0.36964572469393414,-0.25710012515385944,-0.0031458563753403723,0.006781417410820723,0.0004114450130145997,0.008562281456155082,0.03012152761220932,0.0067814177212615805,6.22895348072052
1,28,pg,central,0.010625756430354986,0.6274606179107319,0.012756843289191072,0.0008677347459550591,0.022639217447828163,0.6203596646135504,-0.5414893789724871,-0.002998821701939133,0.02084133197257126,0.0005116795542893339,0.023016363848000765,0.056665990692140025,0.020841332083694975,9.505538767034357,0.008988447642574707,0.6375122467676798,0.011416615918278694,0.0007229489571424589,0.013835720291050771,0.3362024649977684,-0.2845469315846761,-0.0031511172225388386,0.010658869054168463,0.0005814051983179525,0.01434204742933313,0.06280381915469964,0.010658869054168463,6.929028511047363
1,29,pg,central,0.008664245674894615,0.644586674191735,0.01273409141735597,0.0005734701216097578,0.002329357317648828,0.6154522990638559,-0.5810813063924963,-0.0046433158118320125,0.01922261374155906,0.0005146298433167183,0.02132971145593646,0.05549918809397654,0.019222613476978786,8.29986140944741,0.0043743095981578035,0.6432741979757944,0.011507410866518816,0.0006964830956045868,0.0014706369256600738,0.33059321840604144,-0.3165457646052043,-0.007829584511152158,0.010042811200643579,0.0005280210413426781,0.013636469220121702,0.061631942788759865,0.010042811355864009,11.446504990259806
1,30,pg,central,0.010399762710387056,0.6234250149943612,0.01278008088808168,0.0008186897494112086,0.016039830685423858,0.6293803602457047,-0.5507635040716692,-0.0031990078119137747,0.01782828198999844,0.0004331667964420789,0.01946997253054922,0.04558137126944282,0.017828282360410827,7.876755367625844,0.011808260343968868,0.5607342024644216,0.01199160593872269,0.0009416193758321848,0.04867247554163138,0.41090700030326843,-0.2403430218497912,-0.001124964755338927,0.010023973882198334,0.0005192733806325123,0.011789425120999416,0.038107638557751976,0.010023973882198334,6.2635178963343305
1,31,pg,central,0.01168181905946271,0.6239668726921082,0.012817764485424215,0.001211042602686906,0.054357355629855934,0.6825531829487194,-0.5358654287728396,-0.002346988018623299,0.024469227201982656,0.0005042081948803653,0.026474010474471885,0.057655235583131965,0.02446922668869692,8.14779246937145,0.007008875409762065,0.639053612947464,0.011749460517118374,0.0008293129412777489,0.06787758506834507,0.41575472553571063,-0.18635262052218118,-0.005569898057729006,0.01779871682325999,0.0006074569585810726,0.021417684232195217,0.07256944477558136,0.01779871682325999,9.921212673187256
1,32,pg,central,0.008150228193368424,0.6231560083952817,0.012873466973277655,0.0006403327821441384,0.06320999054746194,0.6464778103611686,-0.461834732781757,-0.005363571521064097,0.019568664508617738,0.0004068379712407477,0.02117837583434514,0.0447696831966327,0.0195686650483615,8.004013429988515,0.013861396970848242,0.6224902272224426,0.011840150536348423,0.0009082567205117206,0.06673412956297398,0.4235466718673706,-0.19117148717244467,0.001112989887284736,0.015628430837144453,0.0005943038656065861,0.01869516059135397,0.061067708457509674,0.015628431147585314,9.42385999361674
1,33,pg,central,0.011274009540846402,0.6422968425533988,0.012871862050484528,0.0009399722765589435,0.07288969596001235,0.6542895138263702,-0.4624393866820769,-0.002537824753248556,0.021682545521550557,0.0004367037346872332,0.023290362060916694,0.04654525127261877,0.021682545479217715,7.084688446738503,0.008430111377189556,0.625109334786733,0.011807703568289677,0.000686479340402002,0.08191004271308581,0.43696585297584534,-0.1575304369131724,-0.0040640715742483735,0.01342007719601194,0.0004734405326113726,0.016147361369803548,0.047873265420397125,0.013420077894503871,8.008752743403116
1,34,pg,central,0.008471850686791267,0.618356157432903,0.012782640543512323,0.0014956920677232947,0.0710593331605196,0.6852362562309612,-0.47389562969857996,-0.005806481783193621,0.024882203645326874,0.00047331027599284425,0.026888418434695763,0.05666599033231085,0.024882203264331274,8.456370852210306,0.007426324300467968,0.6244970758756002,0.011589216844489178,0.0007610752515271694,0.052363150442639984,0.4183645347754161,-0.20968683063983917,-0.004923967955013116,0.013961510732769966,0.0005408280121628195,0.01699207288523515,0.0614149309694767,0.01396151011188825,8.757027467091879
1,35,pg,central,0.008314374432137067,0.6296191296794198,0.012506560380147263,0.0006857499461354812,0.04891200050372969,0.6450668465007435,-0.4892587797208266,-0.004877936087061905,0.023020060500130057,0.00047945921423061833,0.024944119642234662,0.054738230114294725,0.023020060669461436,7.754111387512901,0.008803648874163628,0.6024479667345682,0.011395768883327642,0.0008938668112629481,0.055445161337653794,0.4454778879880905,-0.21611238519350687,-0.003485986730083823,0.01054607929351429,0.0004686759881830464,0.01255006700133284,0.03836805559694767,0.010546079215904077,7.355676253636678
1,36,pg,central,0.011816773394292051,0.6185179569504478,0.012653169730170206,0.0008841199757139151,0.04724300229413943,0.7147509103471582,-0.49982075664130127,-0.001720516400051896,0.020375044106251815,0.000401026807759825,0.02176483168097382,0.044490665747699415,0.020375045069324024,6.323158144950867,0.010974662145599723,0.6640364130338033,0.011518848439057669,0.0014011794051687805,0.028261029316733282,0.4085398068030675,-0.2447934498389562,-0.0019453657854076785,0.01108733737297977,0.0005234031850704923,0.014275529324853172,0.05742187425494194,0.011087337450589985,8.056553800900778
1,37,pg,central,0.0057292940010401335,0.6353073499419473,0.012576361398466608,0.0007607839458862807,0.03544172424484383,0.6369058069857684,-0.5374529713934119,-0.007607851330910556,0.02237314163622531,0.0005203883007528599,0.024369084699587387,0.055854301899671555,0.022373141572726043,8.459696314551614,0.00830402341671288,0.5802403191725413,0.011503231401244799,0.001218583181980648,0.03563920594751835,0.4243832627932231,-0.23953571915626526,-0.004417791225326558,0.010053829018337032,0.0005507199869801601,0.012603643854769567,0.04500868124887347,0.010053828979531923,7.656724333763123
1,38,pg,central,0.012781849003989588,0.6270606246861544,0.012346467511220411,0.0012052840490716997,0.02369459686716172,0.6329339891672134,-0.540973422202197,-0.0007699027363824742,0.02108649088239128,0.0005213247522161427,0.023204159690067172,0.056260146242989736,0.021086491136388344,7.45951489426873,0.002551207086071372,0.6338243782520294,0.011245777364820242,0.0010142444767401078,0.021795937170584995,0.4071631083885829,-0.2566311111052831,-0.009708814594584206,0.011896304708595077,0.0005706052227954691,0.015199207700788975,0.06115451268851757,0.011896304863815507,12.003936886787415
1,39,pg,central,0.011519133917648684,0.6234918616034768,0.012504928068003872,0.001101564181226422,0.01862113713286817,0.6351191360842098,-0.5377073775638234,-0.0020873584197199143,0.016894973708655347,0.0003881941298790149,0.01834424054885114,0.04170048736374487,0.016894973952069202,6.694923541762612,0.004764696350321174,0.6380554835001627,0.011256533364454905,0.0010095113633118065,0.014053010265342891,0.4011205683151881,-0.26941268146038055,-0.0075013483098397655,0.010635557972515622,0.0005971569286581749,0.013972324784845114,0.055642361442248024,0.010635558127736052,9.878487904866537
1,40,pg,central,0.009803400396115401,0.6265513463453813,0.01233664857731624,0.0007493675791362297,0.026056954875292086,0.6590873720971021,-0.5236616757783022,-0.003282615764130076,0.021263036580586977,0.00044608855188760737,0.02310127621008591,0.05293729681182991,0.021263036559420554,7.585667133331299,0.008511490964641174,0.5935159921646118,0.01138140152518948,0.001223682639344285,0.05600532330572605,0.47222790618737537,-0.20857099692026773,-0.004093593288416741,0.011615165819724401,0.0004577183135552332,0.013647615715550879,0.04045138896132509,0.011615165043622255,7.882798930009206
1,41,pg,central,0.011759830151938579,0.6194514550945975,0.012305119836872274,0.0006619509043213674,0.05090293339030309,0.6503700451417402,-0.4942368350245736,-0.0012072405343959954,0.017511340747164053,0.0004027246190658347,0.018917153398929673,0.03845373397185044,0.017511340831829744,6.594230803576383,0.009149162021155158,0.5999557077884674,0.011238854378461838,0.0008802890424324991,0.054823262616992,0.451093648870786,-0.19606119891007742,-0.00296998125850223,0.008779351832345128,0.0004390299824687342,0.010350624332204461,0.03151041719441613,0.008779352259201309,6.409738858540853
1,42,pg,central,0.011147917057810859,0.6414477770978754,0.012300289998000319,0.0006429797455341072,0.03794703708792275,0.6488468728282235,-0.48303053595803,-0.0017953528175977144,0.01899140931941061,0.0004280601004376711,0.020635231673209506,0.046722807942635634,0.018991409583990884,7.814158038659529,0.002626362799977263,0.6684719920158386,0.011337764405955872,0.0008242579550217973,0.02482138480991125,0.40474332372347516,-0.25899076958497363,-0.00953565949263672,0.011926558101549745,0.000545093062100932,0.015408924470345179,0.062196179603536926,0.011926558567211032,11.973200996716818
1,43,pg,central,0.007432113888419487,0.6569112810221586,0.01224982040002942,0.0006900466686116405,0.023952699594453654,0.6178553890098225,-0.5045617764646356,-0.0055077532094649296,0.02178905449214984,0.00048792874308260667,0.02394129674543034,0.05973518635569648,0.02178905421698635,8.472193544561213,0.005970628699287772,0.576175739367803,0.011744053103029728,0.001338531807656788,0.04687903386851152,0.43967387576897937,-0.23710411290327707,-0.007111956171380977,0.012126075802370906,0.0005739352078914332,0.014710183527010182,0.048394097636143364,0.012126075957591334,7.829041997591655
1,44,pg,central,0.010199000487442721,0.6098080494187095,0.012557812458412214,0.0005310676776223937,0.0331486350835555,0.6533333997834813,-0.5103437439961866,-0.0028898796061350204,0.02505916994149712,0.0005682525396960872,0.027252734977413307,0.06529017825695602,0.025059170364825564,8.502249717712402,0.009021050141503414,0.6584155261516571,0.011351483097920815,0.0009575934378271237,0.008814234567883735,0.4079587757587433,-0.30567988256613415,-0.0032880267002231753,0.007812074657219152,0.00045137265745628,0.010171656729653478,0.03980034791554014,0.0078120745019987226,7.877408464749654
1,45,pg,central,0.010157036764377897,0.6540058661590923,0.01216025206006386,0.0008579567727596524,0.0068210555526258595,0.6152462214231491,-0.5552300986918536,-0.002861172183078121,0.016338866712017494,0.0004217587649525905,0.017961562748744407,0.043704342414540326,0.01633886692897332,7.197172034870494,0.0049925753846764565,0.6463589270909628,0.011170868761837482,0.0008174082862145345,0.006300921435467899,0.42202957967917126,-0.323018158475558,-0.006995701619113485,0.010146675165742636,0.0007160554038515935,0.013056237095346054,0.05138888737807671,0.01014667508813242,10.49311868349711
1,46,pg,central,0.009800763440911065,0.6640270243991505,0.012005374089560726,0.0010086836377095924,0.013725470793856815,0.6236755021593787,-0.5244352451779626,-0.0032132942711045457,0.02027558869766918,0.0004735305423805998,0.02222137703475627,0.05522016984071921,0.020275588845834136,7.534748662601817,0.006168281349043052,0.6192493637402853,0.01126049691811204,0.0008711907460868437,0.028158139437437057,0.4652348260084788,-0.2959575106700261,-0.005963406331526737,0.014398984766254822,0.0006803034872670347,0.01743876716742913,0.060763889302810035,0.014398983679711819,9.060686707496643
1,47,pg,central,0.011549555802379142,0.5800560360605066,0.012605964671820402,0.0008443486210890941,0.024058660386468877,0.6480350697582419,-0.5179263746196573,-0.0019007575200785968,0.016583256497555834,0.00043714380246290767,0.018014682255769996,0.03878348159857772,0.01658325652930547,7.164188406684182,0.007589542306959629,0.6105581820011139,0.011458406690508127,0.0013302493999181781,0.004964167213377853,0.4544547398885091,-0.34697167575359344,-0.005199113783116142,0.01341524914217492,0.0005353880793942759,0.016530416750659544,0.06072048439333836,0.013415248366072774,8.481472412745157
1,48,pg,central,0.01145005759529092,0.6443309079517018,0.012076237704604864,0.0006996584606171878,0.0035257044205950065,0.6452777331525629,-0.5361564186486331,-0.0013258385244460608,0.019121580026959153,0.00041854758422811176,0.02093573888255791,0.05131392061329362,0.01912158007987521,7.72459998997775,0.0064745380853613215,0.6342404882113138,0.011180281328658262,0.0011292548851997708,0.013166683337961635,0.47609222928682965,-0.331810583670934,-0.005834998291296263,0.00849174642159293,0.00033611429292553413,0.010057519810895124,0.03133680562799176,0.00849174642159293,7.615225672721863
1,49,pg,central,0.010724894025109032,0.6559200043028052,0.012269558766010132,0.0012528148628699785,0.017631164423867383,0.6369672241536054,-0.5285807265476747,-0.002797479646026411,0.01997665127485313,0.0004621157449119809,0.02191022995182059,0.053216314324262465,0.01997665126426992,7.725173874334856,0.0070005981251597404,0.6398598949114481,0.011198131833225489,0.0008820366995981507,0.032371907184521355,0.49798376361529034,-0.299564724167188,-0.005079570323384057,0.011940140121926865,0.000528489392308984,0.014002655089522401,0.04184027792265018,0.011940139423434934,7.993646303812663
1,50,pg,central,0.007809598422185941,0.6481643292036924,0.012003498659892515,0.0004307112872716991,0.03705148204145106,0.7001282735304399,-0.48363122614947235,-0.004624611385886304,0.02022657194174826,0.0004346396758178757,0.021907991137016903,0.04862520289184018,0.020226571814749728,7.380148101936687,0.0028171395727743707,0.6248847544193268,0.011257864690075317,0.0008363407838866502,0.040766588412225246,0.5205249587694804,-0.2821899503469467,-0.009277065944237014,0.01803077617660165,0.0005245305025406802,0.02077074333404501,0.061328125496705375,0.018030775400499504,10.175341367721558
