fold,epoch,model_variant,pg_estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_mean_expected_cost,train_total_predicted_cost,train_batch_budget,train_deterministic_cost,train_budget_fraction,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_avg_allocation_cost,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_mean_expected_cost,val_total_predicted_cost,val_batch_budget,val_deterministic_cost,val_budget_fraction,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_avg_allocation_cost,val_grad_score_norm
1,1,pg,forward,0.02726916088299318,0.28200708397410135,0.031914451752196656,0.0003198466919539814,-0.020915626040236515,0.2055269472978332,-0.2486768994819034,0.14272260902957482,36.253905122930355,1.5800623822618614,1.5688340579244224,0.042405268918335716,-0.004645291147012772,0.0019849499281421727,0.0006572799287493002,0.0049450085815888915,0.0532771936533126,0.001984949981058228,1.557391740043055,39.01987951452082,0.025876838403443497,0.38431208332379657,0.026412315666675568,0.0006655684968184991,-0.034247190381089844,0.04198491076628367,-0.12022998929023743,0.2001289501786232,46.73910013834635,1.336358944574992,1.2740689739584923,0.027095017446059553,-0.0005354774087512245,-0.0006876185167736063,0.00025958524444528547,0.0006000948584793756,0.032530383517344795,-0.0006876185216242447,1.2918804387251537,15.401760935783386
1,2,pg,forward,0.017662448723885147,0.4752995466644114,0.025050064125521618,0.0005801957000089301,-0.05220513486049392,0.23766529018228705,-0.34236296063119714,0.2449589717117223,62.28601264953613,3.450200769034299,3.4121401851827446,0.05448249014734325,-0.007387615279929543,0.004212424259590493,0.0008372040571306239,0.007784470185552808,0.06342329719865863,0.004212424307214943,3.4148936596783726,47.542421947826035,0.020902523615707953,0.5393794178962708,0.021701623685657978,0.00143199789939293,-0.05373245229323705,0.036664326985677086,-0.16001388430595398,0.2921043386061986,68.16802342732747,2.861063006023566,2.7330716649691262,0.03857006105124991,-0.0007990999632359793,-0.0014276354559115134,0.0004308713590338205,0.0005757185087228814,0.04182291787583381,-0.0014276355141191743,2.795662154754003,26.50493923823039
1,3,pg,forward,0.021011993119662457,0.5755469609390605,0.0218793260441585,0.0009349051570097799,-0.04360043240541762,0.27432162246920844,-0.3760821914130991,0.31976268643682654,81.34794200550427,3.9967073012482035,3.935033693909645,0.0491233810908081,-0.0008673329033296217,0.005311943154083565,0.0007241775892907754,0.008445865842407908,0.056452924237501895,0.005311943185833198,3.945312189784917,40.88860767537897,0.0244514641041557,0.6046013832092285,0.019584959372878075,0.0024533355608582497,-0.03747312103708585,0.05192422866821289,-0.13965871433417001,0.35061300297578174,81.88924598693848,3.8067915787299476,3.6719320490956306,0.04595845770046228,0.004866504739766242,-0.0008155894344478535,0.0006131107802502811,0.0015256860836719472,0.051380210633700095,-0.0008155894441491304,3.7378272116184235,28.204237937927246
1,4,pg,forward,0.025920124174180357,0.6305500919168646,0.020280822180211544,0.0016145128121768887,-0.029266013806177812,0.3168571469458667,-0.33237127282402734,0.3706929331476038,94.3050554448908,5.010301653634418,4.946488412943753,0.05279911437896401,0.0056393022691322995,0.007153035226193341,0.0008132231556704606,0.01041209592949599,0.0632508133368736,0.007153035289692608,4.949090087955648,43.7732496695085,0.014181457459926605,0.6644339660803477,0.018181783768037956,0.002948199001063282,-0.019926598916451137,0.08010841409365337,-0.13322927554448447,0.40941432615121204,95.65276209513347,4.892718156178792,4.80404516061147,0.05471266541109266,-0.0040003259224855965,1.236112863504483e-05,0.0006670158084792396,0.002939535421319306,0.06092882094283899,1.2361131666693836e-05,4.813235719998677,31.887898445129395
1,5,pg,forward,0.016399758359925312,0.6946283985267986,0.01928117803551934,0.0016550881270880134,-0.02880956054749814,0.31533861702138727,-0.393069099296223,0.4235391210425984,107.81120577725497,4.121066917749968,4.054189744998109,0.03853705387883654,-0.002881419781426137,0.00579970251948742,0.0008715124911924994,0.008355181468439034,0.04726816217457368,0.005799702473185872,4.0497962961142715,34.14806539362127,0.016397664323449135,0.7176477412382761,0.01730451298256715,0.002594432250286142,-0.03848570523162683,0.061500350634256996,-0.16103897988796234,0.43867092331250507,102.48595428466797,5.695593893527985,5.653928836186727,0.05273601123761073,-0.000906848746429508,-0.0007838571723368659,0.0005673611522070132,0.001665133167989552,0.05586805877586206,-0.0007838571564207086,5.603990366061528,30.8691778977712
1,6,pg,forward,0.01604088455099951,0.7149842246012255,0.01839630923826586,0.001893281113139396,-0.048138425600799645,0.26853597976944665,-0.3968993669206446,0.42530530962077057,108.2507272200151,4.439844829115001,4.3847921043634415,0.04081669040813024,-0.0023554246502251112,0.004697871709305962,0.0007329533208659003,0.0072634695732796736,0.04843242792412639,0.004697871771482328,4.371807789260691,34.628374034708195,0.015050840874512991,0.7082444727420807,0.016400254797190428,0.0036791174788959324,-0.06132823477188746,0.03910259405771891,-0.19080308576424918,0.4153774380683899,97.09902509053548,5.418646991252899,4.523484925429027,0.05271178040493777,-0.0013494141167029738,-0.002276801116143664,0.0005550981441047043,0.0006734778774747004,0.05756076549490293,-0.0022768012325589857,5.349561115105947,35.34543037414551
1,7,pg,forward,0.01625852176750248,0.6946654590693387,0.01719079323282296,0.0027383148871277544,-0.07020827569067478,0.27405803989280353,-0.4400310502810912,0.39448263157497754,100.42859129472212,5.154179327867248,5.111220590770245,0.05121646277673699,-0.0009322712642394683,0.004763988277938386,0.0008624274632893503,0.007984271164539015,0.06309101195074618,0.004763988366572779,5.092765718021176,42.726215080781415,0.009222917103519043,0.6999287803967794,0.015658720086018246,0.0047179200531293946,-0.09077135473489761,0.014248162508010864,-0.23813778658707938,0.3888222724199295,91.01701100667317,3.9906739791234336,1.0149072508017223,0.0435203597817512,-0.0064358032153298455,-0.0031297794582011798,0.0007334605664558088,9.965104739724968e-05,0.04636719015737375,-0.003129779399993519,3.9122684597969055,37.65753189722697
1,8,pg,forward,0.007885207379744812,0.7141789712689139,0.016418930524113504,0.003581217932605796,-0.09298762780698863,0.23145860569043594,-0.45821453766389325,0.3947059376673265,100.46732087568803,6.026373187249357,5.960860985585234,0.05995977034160008,-0.00853372301737016,0.0031587564275138325,0.0009248255294303156,0.006917250400874764,0.07124848078555343,0.0031587564884499775,5.963448807935823,50.43020110780542,0.01801237976178527,0.7377472519874573,0.014933476534982523,0.004971399942102532,-0.10408028587698936,0.00539622704188029,-0.2721039603153865,0.41078872481981915,96.15991274515788,6.2262388865153,0.5792490889628729,0.06613080241823567,0.0030789035372436047,-0.004392707817411671,0.0009356969967484474,2.654394029377727e-05,0.06308594377090533,-0.004392707681593795,6.139424880345662,51.28889242808024
1,9,pg,forward,0.023099912330508232,0.7169251523234628,0.015801895790818064,0.0049494997186808505,-0.09187546575611288,0.2314043939113617,-0.4949057833714919,0.40152603116902436,102.23097333041105,5.146030596711419,5.096217030828649,0.0508408386547513,0.007298016539690169,0.003374092302031138,0.0008821765725522048,0.006725655466487462,0.06644430062310262,0.00337409237082201,5.092035586183721,44.800205664201215,0.01674264281367262,0.6952947477499644,0.014684120348344246,0.007202367919186751,-0.0837788035472234,0.039556761582692467,-0.23862547675768533,0.39495880405108136,92.50498072306316,5.595011154810588,2.7511152426401773,0.06268129167509794,0.0020585222130951784,-0.0035335038555786014,0.0007461346467607655,0.00037496416674305993,0.0670138926555713,-0.0035335038361760476,5.532979031403859,44.02039464314779
1,10,pg,forward,0.018949271306734194,0.6870891316370531,0.015443628188222647,0.005758808883415027,-0.06734242459589784,0.2978084155104377,-0.45063436979597266,0.39669534970413556,100.97287195379084,4.222656106406992,4.184712407263842,0.04186337292498816,0.0035056433936750345,0.0049882372841238976,0.0008557243378494273,0.008046267077919434,0.06317979071966627,0.004988237337039953,4.1782019219615245,41.39007329940796,0.021936287637799978,0.6834028462568918,0.014359861146658659,0.008872676097477475,-0.060689082369208336,0.06163867314656576,-0.2069594214359919,0.40427638093630475,94.69891993204753,7.172953645388286,6.592859625816345,0.07650163050166724,0.007576426510543873,-0.0030823814837882915,0.0009431853153121968,0.0014480909060997267,0.09009115025401115,-0.003082381561398506,7.112828254699707,53.72437890370687
