fold,epoch,model_variant,estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_grad_score_norm
1,11,pg,forward,0.013783643445508047,0.6632797203280709,0.015324836469848047,0.0004622804567414495,0.11398475684902885,0.5058708814057437,-0.2767765061421828,-0.0020034734837033534,0.012662099139891903,0.0006603841982062229,0.01459620219909332,0.03822544697587463,0.012662099351556126,26.464033766226336,-0.0034917586793502173,0.6460841794808706,0.013424670013288656,0.00019056638755069835,0.11979435135920842,0.2839033156633377,0.0039583245913187666,-0.017106995296974976,0.00970498074699814,0.0006823293758012975,0.01253339551233997,0.05082465335726738,0.009704980979828784,33.33678070704142
1,12,pg,forward,0.011788540562106804,0.6662082130258734,0.01512688406827775,0.0004717443779379044,0.1074042787606066,0.5112346654588525,-0.29550768638199026,-0.0038100880073298786,0.017583702436902306,0.0007417435977417467,0.020128531577277252,0.05349533268335191,0.017583702780856667,34.591211492365055,0.015340700279921293,0.6651504139105479,0.01320026038835446,0.00020900972970139264,0.09940999622146289,0.24776136378447214,-0.00045316418011983234,0.0019314305197137098,0.007317710473823051,0.00047569362989937264,0.00960885143528382,0.044053820272286735,0.007317710939484338,27.759958426157635
1,13,pg,forward,0.013103085400705988,0.6588629700920798,0.014773597856136885,0.0005491291086266094,0.10145210203799335,0.504244555126537,-0.2808824696324088,-0.0022196414753456006,0.017850650008767843,0.0007787591153332455,0.02055774861946702,0.055067980153994125,0.01785065027334812,36.04610859264027,0.006880811415612698,0.6323625842730204,0.012850689391295115,0.00022884575946591212,0.1070846530298392,0.26998500525951385,-0.0034150307377179465,-0.006198723645259936,0.011926748091354966,0.0007909312116680667,0.015463979449123144,0.06866319632778566,0.011926748557016253,41.87585481007894
1,14,pg,forward,0.011393076020546934,0.6132077493450858,0.014649500985714521,0.00047962633377613366,0.11252428591251373,0.5464296693151648,-0.2813951928507198,-0.003736051318066364,0.016333707608282566,0.0007121494524075057,0.018496646693992345,0.0445413961159912,0.016333707417784768,29.276229988444936,-0.0009393533691763878,0.6087145010630289,0.01267721209054192,0.0002606519644056486,0.11830020323395729,0.29105929533640545,0.0009500086307525635,-0.013877216299685339,0.011125589371658862,0.0006467687344411388,0.0142913485566775,0.05833333544433117,0.011125589216438433,34.48105732599894
1,15,pg,forward,0.020289449000053784,0.669674737886949,0.014981423250653526,0.00047722350976090155,0.10814856670119545,0.5477457249706442,-0.29511858319694345,0.004830802309284495,0.01887530105886981,0.0007749262784438378,0.02143496065400541,0.05440848269923167,0.018875301074744624,34.2490407445214,0.005804763330767552,0.6955441534519196,0.013261187666406235,0.00017940598347839418,0.09786342084407806,0.26657240092754364,-0.0031872540712356567,-0.007635830270980175,0.009248227812349796,0.0006837681188092878,0.012306330725550652,0.053645835258066654,0.00924822804518044,38.170242627461754
1,16,pg,forward,0.011426245476203885,0.7122178700837222,0.01526063871146603,0.0004501518730284976,0.09318969737399709,0.5075593048875983,-0.2827887521548705,-0.004284545313566923,0.016036158231806687,0.0007066773396218196,0.018259216200518,0.04730620950629765,0.01603615825297311,30.20096446167339,0.012324641613910595,0.6880569954713186,0.013157404648760954,0.00015680230732565784,0.09768681973218918,0.26866813997427624,-0.004827539126078288,-0.0009895654705663521,0.009489599440712482,0.0007383043024068078,0.012617312565756341,0.055425349778185286,0.009489599828763554,41.904927452405296
1,17,pg,forward,0.007446310313587839,0.6781325340270996,0.0146025140685114,0.0003769682439327808,0.09556012499061498,0.5129893882708116,-0.29078512435609644,-0.007533172148131681,0.01770346793240275,0.0007976835166284053,0.020174748290711166,0.05311485415917228,0.017703468101734125,34.19263349879872,0.01349751822029551,0.6578869819641113,0.012671307505418858,0.00019749416575602177,0.09625707939267159,0.26747767130533856,-0.0051723917325337725,0.0006287168168152372,0.007087630724223952,0.0006524122048479816,0.009572908204669753,0.04118923904995123,0.007087630801834166,30.678757031758625
1,18,pg,forward,0.014323130842636932,0.6762744134122675,0.014395652127198198,0.0009279312074154818,0.08651945807717064,0.5111726359887556,-0.311619408428669,-0.0010004526596855033,0.016262346106073397,0.0007577935545916923,0.018540053321471947,0.049107142808762466,0.01626234595790844,31.03325005011125,0.0038784796682496867,0.670143206914266,0.012640250225861868,0.00026508066306026495,0.07878649358948071,0.25331153472264606,-0.019506007432937622,-0.009026851432281546,0.004081501780698697,0.0005522679057321511,0.005962865116695563,0.027517362187306087,0.004081502071737002,23.166051944096882
1,19,pg,forward,0.015006057537076149,0.6833165829831903,0.014369733589278027,0.0010784485882182212,0.07655110227113421,0.5227267985994165,-0.32798595049164514,-0.00044212441637434745,0.015590236337051134,0.0007901961461439813,0.017923964319792998,0.04814326305958358,0.015590236384675583,32.399730097163804,0.019155527465045452,0.657685269912084,0.012309963970134655,0.0001926320025328702,0.0726567916572094,0.2498756398757299,-0.031123369932174683,0.006652931139493982,0.007789239559012155,0.0006432477675843984,0.011302982068931064,0.05807291716337204,0.007789240063478549,41.34187761942545
1,20,pg,forward,0.008650071389803832,0.6517643901434812,0.013927568004212597,0.0006089478753546535,0.06869017535989935,0.4922794862227006,-0.3572501838207245,-0.005886444462124597,0.013535688483071599,0.0007659856624245135,0.015602301171218807,0.04218242673034018,0.013535688483071599,28.2218844240362,0.013621016017471751,0.6309455434481303,0.011954022261003653,0.00023439516705063093,0.06538190444310506,0.24122397104899088,-0.04550682008266449,0.0014325980252275865,0.006979160903332134,0.0006657638441538438,0.010087423686248561,0.05490451647589604,0.006979161213772993,36.446205615997314
1,21,pg,forward,0.008995796426792036,0.6237529380754991,0.013698222454298626,0.0008270778172604051,0.06722196936607361,0.5007363259792328,-0.3467442488128489,-0.005529504010072825,0.017303935569626363,0.0008880652603693306,0.019958876560188153,0.05603185981850733,0.01730393523096361,36.04237591136586,0.004794339804599683,0.5942309300104777,0.012054839637130499,0.0001934396406113592,0.06869464988509814,0.24880469838778177,-0.03717418015003204,-0.007453939790138975,0.00852770044002682,0.0007746448488129923,0.012280938914045691,0.06857639054457347,0.008527700401221713,42.73147710164388
1,22,pg,forward,0.011670008386400614,0.5992032560435209,0.013642702717334032,0.00034754778538309046,0.0633870664645325,0.49631923843513837,-0.361211050640453,-0.0023202420773238623,0.014136171063662252,0.0007546032925760796,0.016490862831812014,0.046672078780829906,0.01413617089962248,32.77457523345947,0.02227130811661482,0.5993776222070059,0.0120908849251767,0.0003724710113601759,0.06710736577709515,0.25357096393903095,-0.04780259728431702,0.00980795209761709,0.009532356867566705,0.0008159242036830013,0.013722234095136324,0.0770399362469713,0.009532357410838207,47.17707633972168
1,23,pg,forward,0.002082996874709021,0.5988874923099171,0.013889780395071615,0.0004633470579681836,0.07607089694250714,0.5468563017520037,-0.32694273780692706,-0.012270130455197597,0.017761419125070625,0.0007724508680191568,0.020246081265874884,0.054332387040961876,0.017761418998072095,33.73464782671495,0.008501258057852587,0.576064924399058,0.01226893455410997,0.00034715710182808834,0.07670472438136737,0.26579224566618603,-0.03541138768196106,-0.004114833393941808,0.007332085088516275,0.0006315594849487146,0.010073341351623336,0.049262154226501785,0.007332085437762241,33.54279740651449
1,24,pg,forward,0.011289980918677016,0.5689357871359045,0.013854714364490726,0.0005964145115503976,0.085730775852095,0.5554302930831909,-0.3362118777903644,-0.003161147803025828,0.016450196377594362,0.0007790882293854586,0.01860275421164591,0.04669744402847507,0.016450196192388168,29.730498899113048,0.005429151157538096,0.5320647656917572,0.012581631230811277,0.0006693640849941099,0.08282527203361194,0.2807091275850932,-0.024299210558334988,-0.007821843959391117,0.006792345472301046,0.0006284216603186602,0.009182585325712958,0.041102431869755186,0.006792345511106153,30.589444677035015
1,25,pg,forward,0.014418745963749561,0.542865823615681,0.01411678912964734,0.0005950256960246234,0.07699454575777054,0.5324031927368857,-0.34072817252440885,-0.00029306904814968055,0.013966274934566834,0.0006270169403499247,0.015641033702360637,0.03888494368981232,0.013966275209730322,23.19321825287559,0.011235555168241262,0.5498727460702261,0.012263078087319931,0.0006063060294157671,0.07193405802051227,0.2602543806036313,-0.03678385789195696,-0.00163382893272986,0.007986560735541085,0.0006605139060411602,0.011242952896282077,0.05703125149011612,0.007986561201202372,34.768879890441895
1,26,pg,forward,0.017291276398199527,0.6253736290064725,0.013445778072557667,0.0006672169955663776,0.06524529325013811,0.5491930408911272,-0.36427992446856067,0.003178281392055479,0.017716999176297,0.0007990496884634591,0.020068369435400447,0.05311485441316935,0.01771699919746342,32.97621124440973,0.009504962790136537,0.6681106090545654,0.011841981671750546,0.00034533426999890554,0.05343595643838247,0.2422046661376953,-0.05803845077753067,-0.0026823534863069654,0.007438281589808564,0.000721741768453891,0.011384167786066731,0.06506076517204444,0.007438282016664743,49.43675343195597
1,27,pg,forward,0.010854127859188751,0.6897200562737205,0.013718044850975275,0.00043054147809390935,0.048518254506317054,0.5347932062365792,-0.40298619730906055,-0.0032944587292149663,0.019935190783474933,0.0009729927366027947,0.022945067993449895,0.06668526848608797,0.01993519039189612,41.24544468793002,0.007249683762590091,0.6844398677349091,0.012013431638479233,0.0002956347889266908,0.046413409213225044,0.23767798145612082,-0.08687978982925415,-0.00505938285884137,0.00365055239914606,0.0006394710702200731,0.005615585968674471,0.03012152931963404,0.003650552418548614,24.97877589861552
1,28,pg,forward,0.0030464012472128325,0.6869958476586775,0.013773715165867046,0.001037030587590173,0.050603045065971936,0.5224505053325132,-0.424302032048052,-0.011764344534392214,0.017458323680330068,0.0008476407013156197,0.01990532558623024,0.056665990268811584,0.01745832347395745,33.96507007425482,-0.000707336546232303,0.6427235106627146,0.011796762545903524,0.0005911996122449636,0.06962678333123525,0.29033100108305615,-0.059092183907826744,-0.013095299092431864,0.009620853699743748,0.0009305883140768856,0.01352933794260025,0.06280382070690393,0.00962085408779482,42.83061599731445
1,29,pg,forward,0.015150218545882539,0.6258221837607297,0.013720196417786858,0.0005694495540379565,0.0718368881128051,0.5587791407650168,-0.3893088549375534,0.0008605725154418244,0.019757373025640845,0.0007716995076572692,0.022034721978178077,0.05549918817864223,0.019757373131472956,31.064237117767334,-0.00046340197635193664,0.569709300994873,0.011993116699159145,0.0004984001837631998,0.07512002438306808,0.30177457133928937,-0.05012006809314092,-0.01295491859006385,0.01011482758137087,0.0008931146294344217,0.014175181742757559,0.061631944651405014,0.010114827658981085,49.6408576965332
1,30,pg,forward,0.00651966721158136,0.565207841721448,0.013696635057303038,0.0009793449416148096,0.07779188725081357,0.5839024538343603,-0.3896488059650768,-0.008156312814786692,0.017166108305735343,0.0006953531509762714,0.019106894985518673,0.04558137232776393,0.017166108591482043,26.674796602942727,-0.007094262323031823,0.5701726178328196,0.012007152506460747,0.0003582271322860227,0.075800571590662,0.3072168876727422,-0.05366873989502589,-0.0194596415773655,0.006854971657351901,0.0007319473709988719,0.00935003786192586,0.03810763917863369,0.006854971909585099,30.942652066548664
1,31,pg,forward,0.0021700499452311883,0.6097167215564034,0.013766477604142645,0.001021921232305348,0.08641729334538634,0.5983487069606781,-0.40383537926457147,-0.012618348859673873,0.02216446166858077,0.0007784525799004107,0.024514198800633578,0.05765523566779765,0.02216446194374426,32.415827079252765,0.008458571198085943,0.5844533443450928,0.01211985619738698,0.0006697042263112962,0.10194902122020721,0.3603665232658386,-0.02570132166147232,-0.004330990176337461,0.016151499468833208,0.0008801810132960478,0.020288351147125166,0.07256944663822651,0.01615149962405364,48.52100467681885
1,32,pg,forward,0.013756651134992188,0.5961840694600885,0.013729506341571157,0.0010295076264231864,0.10776846280152147,0.606065874749964,-0.32363052801652387,-0.0010023628975349393,0.01873313342961906,0.0006749780189817433,0.020565957857549867,0.04476968361996114,0.018733133202080022,25.588169650598005,-0.008551207138225436,0.6020340323448181,0.012169279158115387,0.0007147030216098452,0.10570216675599416,0.3732646554708481,-0.032392196357250214,-0.02143518952652812,0.014664467268933853,0.001006245312358563,0.01819770239914457,0.06106771156191826,0.014664468200256428,42.773200035095215
1,33,pg,forward,0.015302864665334875,0.6264876181429083,0.013686663428829475,0.0009849238059185049,0.09110878915949301,0.5893191966143522,-0.37350282073020935,0.0006312775129283017,0.019109437030486086,0.0007099106918427755,0.021076398943974214,0.04654525186527859,0.019109436649490486,26.93362266367132,-0.0030520337944229445,0.627274344364802,0.011909454750518004,0.00041891418610854697,0.06573179922997952,0.32250653704007465,-0.08656523128350575,-0.015380402600082258,0.008401046778696278,0.0008529628394171596,0.011639824835583568,0.047873264799515404,0.008401047127942244,38.553482373555504
1,34,pg,forward,0.016036412022499877,0.6434653943235223,0.01353387331420725,0.0010628727305960308,0.05853660235350782,0.5767195929180492,-0.39476547728885303,0.0014396659839390354,0.019792385357008738,0.0008764451552203602,0.022147241641174664,0.05666599050164223,0.019792385314675896,32.45380796085704,0.017901232466101646,0.6383630037307739,0.011979982101668915,0.0005277383951730977,0.046841232726971306,0.2898144821325938,-0.11684159934520721,0.005393512372393161,0.008816128984714547,0.0009635451521414021,0.01247904981331279,0.0614149309694767,0.008816129062324762,42.390988985697426
1,35,pg,forward,0.005793228470297022,0.6475855735215273,0.0135836008597504,0.0004653642022276472,0.040663283318281174,0.5470372140407562,-0.44128559258851136,-0.00825573673302477,0.01733390201645141,0.0008209589802638882,0.01983766219663349,0.05473823189227418,0.017333902206949213,34.46638237346303,0.003275972014913956,0.6204993426799774,0.01191509577135245,0.00047940175869598534,0.04007338173687458,0.27040429910024005,-0.13330744951963425,-0.009118525282246992,0.005435399361886084,0.0008066932496149093,0.00807085478057464,0.038368056838711105,0.005435399672326942,29.615995089213055
1,36,pg,forward,0.006947654765099287,0.631486483595588,0.013638416474515741,0.000889452072246141,0.05050882561640306,0.5625706409866159,-0.4441794468597932,-0.007580214190635492,0.015605689661408012,0.0007279535189313306,0.017474325204437428,0.044490665959363636,0.015605689259245992,26.097853248769585,0.01134079166998466,0.6175810197989146,0.012151004746556282,0.0005736511783046202,0.05976067793865999,0.3016572992006938,-0.10858479638894399,-0.0013838641267890732,0.009560792532283813,0.0007554541759115333,0.01307629415532574,0.05742187611758709,0.009560792532283813,38.91777849197388
1,37,pg,forward,0.015371949792924252,0.6606876145709645,0.014106724961576137,0.00045410212116662893,0.06594832089136947,0.5786883411082354,-0.4058293957601894,0.0008111230245876042,0.02079631146890196,0.0008749383612832224,0.023101489038460633,0.05585430139167742,0.020796311638233336,32.42908456108787,0.024066617324327428,0.6864008108774821,0.012771169655025005,0.0004715013424837859,0.05838619607190291,0.30092158416906994,-0.10635029276212056,0.010823946174544593,0.00818512705154717,0.0007673053478356451,0.011014855777223906,0.04500868062799176,0.008185127653026333,35.091650327046715
1,38,pg,forward,0.008760297395796939,0.675326176665046,0.014168339485133236,0.0011156537786353676,0.06254942918365652,0.5666698014194315,-0.41470238837328827,-0.006523695655315268,0.019733254543759605,0.0007775278017189438,0.022174439604648134,0.056260147047313774,0.019733254718382588,33.50060707872564,0.026096190325915813,0.6224683026472727,0.012383863795548677,0.0006485689002791636,0.07837210098902385,0.3357492635647456,-0.09659625093142192,0.01306375787438204,0.013067608582787216,0.000940622742443035,0.01643076678737998,0.061154515792926155,0.013067608738007644,39.545342445373535
1,39,pg,forward,0.0031451225407760253,0.5794890793887052,0.01410369003530253,0.0009347258017219866,0.09705424579707059,0.6248550008643757,-0.37412999163974414,-0.011893293277931993,0.0176846220433204,0.000627286908142692,0.019342160974205894,0.04170048810456964,0.01768462173640728,23.394641334360298,0.01705787959508598,0.5460493763287863,0.012793518758068482,0.0004544663782629262,0.1110426386197408,0.3983142127593358,-0.05483757456143697,0.0038098947455485663,0.014828719664365053,0.0009613860262713084,0.0178472016317149,0.05564236268401146,0.014828720285246769,32.48127746582031
1,40,pg,forward,0.011435188818722963,0.5563805970278654,0.014346537688239054,0.0010964050322402582,0.12365017831325531,0.6569703654809431,-0.348836748437448,-0.0040077542547475205,0.024260726757347584,0.0007890393462730572,0.026314937678927727,0.05293729715049267,0.02426072669384832,27.996140415018257,0.014127629498640696,0.5793828268845876,0.01261728722602129,0.0005842662455203632,0.13881726811329523,0.46166231234868366,-0.025336722532908123,0.0009260760076964895,0.013456274018002054,0.0006944722699699923,0.015665025489094358,0.04045139035830895,0.01345627405680716,29.545738259951275
1,41,pg,forward,0.008518426975404675,0.6319680105556141,0.01466402779756622,0.0007020089961713438,0.13517794487151233,0.6576649167320945,-0.349946298382499,-0.006847610040991144,0.019206876781853763,0.0007441882507092404,0.02090654403648593,0.03845373414118181,0.019206877120516518,24.233809861269865,0.0038446617933611074,0.6627185940742493,0.013808780815452337,0.0003212139527022373,0.14044620593388876,0.4901569237311681,-0.020263185103734333,-0.010285332798957825,0.011578373572168251,0.0006680824517388828,0.013252986672644814,0.031510419212281704,0.01157837372738868,20.61231239636739
1,42,pg,forward,0.01189026791094379,0.6658719615502791,0.015046106905422428,0.0007246343497771787,0.12915724888443947,0.693171498450366,-0.33301524411548267,-0.0038804735628549347,0.022487852828238498,0.0006881210111631927,0.02430066695987162,0.04672280832363123,0.02248785303990272,25.043403657999907,0.01517242006957531,0.6157709658145905,0.012807090766727924,0.0009869199147469014,0.13081170121828714,0.48270481328169507,-0.04175020754337311,0.0013784095644950867,0.020447757715980213,0.001048390152088056,0.02342980991428097,0.06219618208706379,0.02044775802642107,38.21537208557129
1,43,pg,forward,0.003484332256696441,0.5840695947408676,0.01463422869247469,0.0007200849841369331,0.13009105013175445,0.6919443336400118,-0.3863267708908428,-0.011869981313462962,0.029289553555744616,0.0008782245025610213,0.031589487863873895,0.05973518669435924,0.02928955309008333,32.15996434471824,0.01801550667732954,0.4887480487426122,0.014380687847733498,0.0008884040174640025,0.13958359758059183,0.48898260792096454,-0.032100352148214974,0.0027464157319627702,0.016678876845010866,0.0007191948679974303,0.019099377328529954,0.048394098257025085,0.016678877679320674,27.860410769780476
1,44,pg,forward,0.013965950262817469,0.5000703714110635,0.015942371704361656,0.0008856330576039992,0.14526576819744977,0.7262502935799685,-0.34540442851456726,-0.002862054261971604,0.03350256760181351,0.0007591553691203113,0.035642593040723695,0.06529017808762463,0.03350256755948067,29.615880662744697,0.021663259559621412,0.508726234237353,0.013630475228031477,0.0009267846529403082,0.14601164062817892,0.5061272333065668,-0.03339343021313349,0.00710599902474011,0.014857029542326927,0.0007080924939752246,0.01684965523115049,0.03980034760509928,0.014857030240818858,26.30842512845993
1,45,pg,forward,0.013819184492934834,0.5354237312620337,0.014744814569977198,0.0010077111713757087,0.1425230015407909,0.7262386842207476,-0.3322768705812367,-0.0019333408404649658,0.022621810309250246,0.000753473121387122,0.024354294408112764,0.043704342943700875,0.0226218109336597,24.80365118113431,0.013785418743888537,0.5752687752246857,0.012727524464329084,0.000934872077171652,0.14364887525637945,0.49032096068064374,-0.03911681721607844,0.00012302111523846784,0.018850137945264578,0.0007280278417359417,0.0213227787365516,0.05138888924072186,0.018850138255705435,30.244196732838947
1,46,pg,forward,0.017465537837283177,0.59561457417228,0.014390494039451534,0.0009293324113638267,0.13989073038101196,0.7192889451980591,-0.3465835614637895,0.002145710930397565,0.02821808820590377,0.0007809455022321675,0.030197503151033412,0.05522017053921114,0.02821808917955919,27.462040315974843,0.021196833501259487,0.6115613281726837,0.012667630178232988,0.0006724210628211343,0.1378101110458374,0.4789777745803197,-0.03592566897471746,0.007856782254142066,0.020492182423671085,0.0009553128911647946,0.02371070549512903,0.060763889302810035,0.020492182578891516,35.801591555277504
1,47,pg,forward,0.005210743412714113,0.5980518649924885,0.014266041192141447,0.0008277305401572283,0.12612031095407225,0.7024904435331171,-0.35489514605565503,-0.009883028164040297,0.019428065946240993,0.0006592434603424573,0.0210051091641865,0.0387834824452346,0.01942806651773439,22.0613666230982,-0.0011223469239970048,0.5608227849006653,0.012465941098829111,0.0006959935005094545,0.12012407059470813,0.4297355463107427,-0.056419454514980316,-0.014284282136941329,0.018475479368741315,0.0009359540126752108,0.021576574925954144,0.060720487497746944,0.018475480765725177,41.19971593221029
1,48,pg,forward,0.020687011028216643,0.5625692335042086,0.013986431570215658,0.0010601143080980985,0.10075703060085123,0.6699214523488825,-0.4185247922485525,0.005640464781952853,0.02298645192058757,0.0007298452996606516,0.024893402756953783,0.051313920454545456,0.022986452095210552,26.777222871780396,0.00876844278536737,0.5732299486796061,0.012101941742002964,0.0007113912821902583,0.07218260318040848,0.3470172882080078,-0.10786471515893936,-0.004044889957488825,0.007143153517972678,0.0006694632320431992,0.009111735775756339,0.03133680593843261,0.0071431534209599095,25.537713011105854
1,49,pg,forward,0.013387899803505703,0.614977403120561,0.014017955696379597,0.0011691748125736852,0.0734484102576971,0.6131753108718179,-0.4752166745337573,-0.0017992303526790981,0.021490138447420162,0.0007185518525974741,0.023404903265393594,0.053216314451261,0.021490138246339153,26.82560232552615,0.012947428583477935,0.6151035825411478,0.011997908353805542,0.000722548804324911,0.07759363576769829,0.34390975038210553,-0.09304040173689525,0.00022697153811653456,0.009532198465118805,0.0008919106815786412,0.011971971408153573,0.04184027947485447,0.009532198620339235,33.0710764726003
1,50,pg,forward,-0.00011283506385304712,0.6067686893723228,0.013682464645667509,0.0007389064112485693,0.09083242917602713,0.6274238337169994,-0.36986764994534577,-0.014534206066111272,0.020393345843661915,0.0007178786962123758,0.022271984383802523,0.048625203272835774,0.020393346520987423,26.353663791309703,0.017280427739024162,0.5773866176605225,0.012149353977292776,0.0005831509697600268,0.09397850309809049,0.38659173250198364,-0.07312340537707011,0.004547923182447751,0.015349830966442823,0.0007806405434772993,0.01867212091262142,0.061328127359350525,0.015349831121663252,37.882359186808266
