fold,epoch,model_variant,pg_estimator,train_loss,train_incremental_objective_mean,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_soft_allocation,train_mean_score,train_max_score,train_min_score,train_mean_expected_cost,train_total_predicted_cost,train_batch_budget,train_realized_soft_cost,train_budget_fraction,val_loss,val_incremental_objective_mean,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_soft_allocation,val_mean_score,val_max_score,val_min_score,val_mean_expected_cost,val_total_predicted_cost,val_batch_budget,val_realized_soft_cost,val_budget_fraction
1,16,dfl,central,0.003977320072325793,0.014510607526806945,0.5863019011237405,0.01662459723990072,0.0001863330327619327,0.04210628365928477,0.22838583724065262,0.48385983028195123,-0.03966532783074812,0.5542612834410234,141.09884643554688,6.661819252100858,4.670020607384768,0.04748806252226741,-0.000994266786923011,0.01767674736038316,0.5708343187967936,0.015102857568611702,0.0001579622776262113,0.06058547597300882,0.2384932910402616,0.4002414147059123,0.04091798265775045,0.5460986196994781,127.62944793701172,7.571733504533768,7.571733108411233,0.05412335110697758
1,17,dfl,central,-0.0002150978385047479,0.018129397921835665,0.5662699233401906,0.016629236199977724,0.00012850638734172227,0.05245355650020594,0.23854812641035428,0.4845374565232884,-0.047971167347647926,0.5421525673432783,138.0236563249068,7.320635576817122,5.976879522204399,0.052741193421349634,0.0037356140092015266,0.014246854853505889,0.5326656897862753,0.015492666357507309,0.00024898027569027664,0.04621097600708405,0.25445619970560074,0.4231128394603729,0.048211291432380676,0.528663565715154,123.58569145202637,5.461772799491882,5.461772779623668,0.04182003053977854
1,18,dfl,central,0.0027302839285270734,0.01507363433483988,0.5179273648695513,0.016901056112890892,9.028622216336854e-05,0.04063964245671576,0.25374678725546057,0.5194756117734042,-0.01767120036211881,0.5158681625669653,131.31329865889117,6.426201812245629,4.307720764116808,0.049052072799614675,0.007748544371376435,0.009632809436880052,0.5012979805469513,0.01565428093696634,0.00017270726001091438,0.029449216090142727,0.26631052295366925,0.4531840781370799,0.0502644826968511,0.5161934892336527,120.7403335571289,3.4062945743401847,3.406294306119283,0.026728359605695848
1,19,dfl,central,0.0027392378754236483,0.01644305556758561,0.5387736071239818,0.017120145388286222,0.000206214797830481,0.044059566941789606,0.25913610377094964,0.5211305211890828,-0.022548179734836925,0.5378587137569081,136.88229994340375,6.610996625640175,4.958642948757518,0.048420230077171694,-0.0032529435120522976,0.02039783090973894,0.5670230090618134,0.01577326251814763,0.0001371624742508478,0.06339076347649097,0.2644212394952774,0.44828419387340546,0.04686435063680013,0.5643319090207418,131.92644119262695,7.4608713785807295,7.30604350566864,0.058574844934594215
1,20,dfl,central,0.003675494258376685,0.014877561151727357,0.5888709642670371,0.017141682603819805,0.00014113726891971302,0.04056389528242024,0.25579688494855707,0.5098043734377081,-0.007215876470912586,0.5835498490116813,148.51015611128375,6.247343523935839,4.94853395765478,0.04216514167367274,-0.0021507906106611094,0.01928430190309882,0.5952817598978678,0.015705736664434273,0.00014277744530014994,0.05975898898517092,0.2610972474018733,0.4369550446669261,0.03472743431727091,0.5914444228013357,138.2674763997396,7.03472638130188,7.033990104993184,0.053512601560238245
1,21,dfl,central,-0.00039041872051629156,0.019755436340346932,0.5885813778096979,0.017133550718426704,0.00022314668827324883,0.053628281097520485,0.2601510096680034,0.5087230788035826,-0.010670740496028553,0.5845273028720509,148.81999137184837,8.422236572612416,6.595953865484758,0.05635443157372093,-0.007769914964834849,0.02481298428028822,0.5633558531602224,0.015628695643196504,0.00014143736734695267,0.07537189933160941,0.2730094889799754,0.4513363043467204,0.04063419500986735,0.5661613245805105,132.39862314860025,8.830045501391092,8.812203248341879,0.0687441977891379
1,22,dfl,central,0.0015593222765759988,0.01711742392614145,0.5386569852178748,0.016950465823439034,0.0001726280296318353,0.04557891774245284,0.2758224200118672,0.5155992155725305,0.009219822558489714,0.5545949285680597,141.1868757768111,6.533131339333274,5.2617430185729805,0.04638413504522276,-0.012258404400199652,0.029280348525693018,0.5245099365711212,0.015559837532540163,0.0001462107002225821,0.08339986422409613,0.2903708567221959,0.4850919346014659,0.04471328854560852,0.5433650513490041,127.06360371907552,9.627140760421753,9.607165376345316,0.07586415369900723
1,23,dfl,central,-0.0001858374188569459,0.01965962410692803,0.5145912983200767,0.01687941416590051,0.00025943722933955115,0.050575579537756064,0.2865221324292096,0.5483106239275499,-0.012743355198339983,0.5407161279158159,137.6324331110174,7.523901547897946,5.619452836838636,0.05445501738593133,-0.000576019287109375,0.018999639432877302,0.5245169699192047,0.01574141796057423,0.0002682202372360128,0.053809382021427155,0.292537659406662,0.48021629949410755,0.04715051253636678,0.5549825926621755,129.7774403889974,6.441988905270894,6.441989064216614,0.048862977418536985
1,24,dfl,central,0.0029575768011537466,0.01656119823879139,0.545017039233988,0.017051895530047743,0.000246687969737894,0.04304187578699467,0.2816957018592141,0.5264478583227504,0.01475997269153595,0.5686382949352264,144.74092310125178,6.710378925908696,5.156250157139518,0.046231232561124935,0.0026136377515892186,0.015511483962958058,0.5491521259148916,0.01583925603578488,0.00022858657393953763,0.04453024854107449,0.28385576605796814,0.4653186450401942,0.042847514152526855,0.5725332895914713,133.8798967997233,5.956434026360512,5.956434021393458,0.04055287746005871
1,25,dfl,central,0.002684278625317595,0.016185429762117565,0.5327466170896183,0.017211608377031305,0.00016580998946706544,0.04295860523019324,0.2844775061715733,0.5203555253419009,0.012172429399056868,0.5564089309085499,141.6490145596591,5.438675742257725,5.001847589557821,0.03859296101950638,-0.0035829138942062855,0.02098110077592234,0.5055228670438131,0.01591849389175574,0.0001479692909924779,0.06065288310249647,0.29318951070308685,0.47414541244506836,0.056664466857910156,0.5342973470687866,124.97709210713704,6.4799894491831465,6.479989965756734,0.056279947276439195
1,26,dfl,central,0.000333374577828429,0.01853255988945338,0.4997591051188382,0.01715002992105755,0.0001715904448659312,0.048517725091766224,0.2905571149154143,0.5319127467545596,0.016803520646962253,0.5297950099815022,134.88583304665306,7.187243697318164,5.411801102486524,0.05299280191644764,-0.006710906513035297,0.02436202671378851,0.49131302535533905,0.015908591604481142,0.00017425282961388197,0.06914801445479195,0.29619305829207104,0.4839497009913127,0.060618236660957336,0.521874358256658,122.1007760365804,8.001879394054413,8.001879274845123,0.06470877338351774
1,27,dfl,central,-0.006475440649823709,0.0249496091961522,0.50580864331939,0.017133595210246065,0.0001340573355079755,0.06367985971949318,0.29850848560983484,0.55049674754793,0.01780088245868683,0.5380904051390561,136.9216572154652,9.109074663032185,7.152924418449402,0.0668020779170379,0.006340232832978169,0.01220889234294494,0.5082184274991354,0.015828336278597515,0.00027207890404194285,0.0326839885674417,0.31076476474603015,0.50082694987456,0.04691068331400553,0.5644970734914144,132.01478322347006,4.073391437530518,4.073391397794087,0.029757147603940742
1,28,dfl,central,-0.002198812340132215,0.020851992919977583,0.5439470301974904,0.017267542552541603,0.00013856378287031973,0.052152153898284516,0.3057133907621557,0.5403133251450278,0.026929855346679688,0.5862661735578016,149.23261122270063,8.496144637465477,6.350455189293081,0.05663745150700941,-0.006865364809830983,0.025185488474865753,0.5520868599414825,0.016092296224087477,0.00022278276689272994,0.06833958687881629,0.3106386611859004,0.4890238444010417,0.04546641310056051,0.5932080447673798,138.6134936014811,8.22002081076304,8.220020731290182,0.06178049643723807
1,29,dfl,central,-0.003909473815424876,0.022718767667273907,0.5429367775266821,0.017486655280332674,0.00013226382271692603,0.057337890125133774,0.30879777534441516,0.5338827209039168,0.03303561427376487,0.585293401371349,149.00499864058062,8.223029776052995,7.086052680557424,0.05526260552277768,-0.007185619945327441,0.025343616027384996,0.5212648113568624,0.016047521959990263,0.00021104735242261086,0.06765304133296013,0.3181646664937337,0.48950932423273724,0.058172027269999184,0.5690120657285055,132.94129943847656,8.46810539563497,8.468105475107828,0.06201836213799197
1,30,dfl,central,0.00022629771212285215,0.018850771355739034,0.5083514804189856,0.017386905213987284,0.0001690163687933157,0.047665976072576915,0.31462942334738647,0.5387975329702551,0.04238220642913471,0.5592474124648354,142.3510495966131,6.434421015056697,5.588367929512804,0.045186623734215586,0.0031773075461387634,0.015576865679274002,0.48247705896695453,0.016250667317459982,0.0002503506099553003,0.04160595933596293,0.3247469812631607,0.49409760534763336,0.07573400934537251,0.546459952990214,127.68562571207683,4.961198071638743,4.961198071638743,0.0387563592508763
1,31,dfl,central,-0.002230444076386365,0.02152551778867333,0.492694381963123,0.0176067150790583,0.00016883585775221118,0.054538558073214845,0.3146778087724339,0.5336821309544824,0.039248881014910614,0.5413001558997415,137.7962417602539,7.892098600214178,6.262945792214437,0.05750929393684589,-0.010955549931774536,0.028949332733949024,0.48883170386155445,0.01623532921075821,0.00017584536059681946,0.07685322066148122,0.3245783696571986,0.49719811975955963,0.07808065414428711,0.5395888388156891,126.10807291666667,8.835583368937174,8.835583209991455,0.07178372633391021
1,32,dfl,central,0.001341239379888231,0.017544761585833676,0.4973992000926625,0.017523923084478487,0.00013620776123120365,0.043463988779959356,0.31897113539955835,0.5516744635321877,0.02464765039357272,0.5553171715953134,141.35898312655362,6.353257256475362,5.146131252700632,0.04474553012088623,-0.005605604189137618,0.024787981373568375,0.49742716054121655,0.015986355176816385,0.0003196021953044692,0.06579079541067283,0.3207951784133911,0.5034806430339813,0.06194993853569031,0.550116091966629,128.61697133382162,8.00587272644043,8.005872885386148,0.061258726602351266
1,33,dfl,central,0.0003351483240046284,0.019160447621040723,0.4881587868387049,0.017405589365146378,0.00020900063236695132,0.04786517818204381,0.3114749017086896,0.5460004102100026,0.03457440435886383,0.5383916659788652,137.04690967906606,6.337148043242368,5.5116788365624165,0.04613334337784328,-0.0002676641258100669,0.018974793919672567,0.4680401136477788,0.016056284308433533,0.0002650845805571104,0.05089461679259936,0.3143460104862849,0.49886231621106464,0.07198787728945415,0.5220732490221659,122.10414377848308,6.0578246514002485,6.057824492454529,0.048479761925927484
1,34,dfl,central,-0.002889180090278387,0.022337386723269115,0.4723579409447583,0.017486915161663837,0.00019612912519888099,0.0558966637419706,0.318180112676187,0.5482642420313575,0.03176200525327162,0.5255674882368608,133.8045883178711,7.516078547997908,6.273336394266649,0.05648616209326219,-0.0063479904395838576,0.024920000539471705,0.4646385908126831,0.016356303977469604,0.00022157060023649441,0.06503385646889608,0.32980938255786896,0.5119914213816324,0.08157957593599956,0.5267287194728851,123.19815127054851,7.307869036992391,7.307868838310242,0.06193250944917656
1,35,dfl,central,-0.003309932579709725,0.023074965585361828,0.47009755129163916,0.017905704126777975,0.00018593290374223739,0.05703275663439523,0.3333328135988929,0.5606327815489336,0.04944525117223913,0.5366212969476526,136.58677534623578,7.517563613978299,6.604662900621241,0.054979372916401675,0.0034930519759655,0.015582444456716379,0.4487208028634389,0.016609431554873783,0.0002466065034241183,0.03922226124753555,0.34656505286693573,0.5294018785158793,0.08796497186024983,0.5356951852639517,125.31649208068848,4.414519886175792,4.4145199457804365,0.0372764705163216
1,36,dfl,central,0.0004826832816682079,0.018767249093137005,0.45804127238013526,0.018059496852484615,0.00011904354539638007,0.04496323306706141,0.3409755961461501,0.5616123567927968,0.06282749501141635,0.5370801687240601,136.72503488714045,6.097857971083034,5.214056434956464,0.044318187336212,-0.006226932629942894,0.024548561971945066,0.45161619285742444,0.016673548767964046,0.0001648080616784379,0.06152873944180707,0.3482467830181122,0.531120628118515,0.09248099724451701,0.5310651759306589,124.23379643758138,7.043688843647639,7.043689012527466,0.05826837863084599
1,37,dfl,central,-0.004011935300447724,0.02336927101185376,0.4600118534131484,0.017982105089520865,0.00013752308092049051,0.05585610896179622,0.3455830216407776,0.5666650018908761,0.05753509293903004,0.537100610407916,136.68764426491478,7.622553272680803,6.474732236428694,0.055864186743677796,-0.00018783689786990485,0.018692177700965356,0.448962261279424,0.016612422342101734,0.00018919182245250946,0.046058938334075115,0.35164641340573627,0.5351009865601858,0.08506519595781963,0.5375460088253021,125.70983378092448,5.987777786950271,5.987777849038442,0.043605152646910623
1,38,dfl,central,-0.004952482117170637,0.024543423819440333,0.4578516334295273,0.01810855922204527,0.00014823825249136874,0.05848310527984391,0.3495416004549373,0.5682323954322122,0.05049790577455,0.5383416034958579,137.0180768099698,7.680670464580709,6.789991283958608,0.056104359445052876,-0.00842371303588152,0.02653758367523551,0.4545898288488388,0.01663165461892883,0.0001482216567486224,0.06507150487353404,0.3585074593623479,0.5418153703212738,0.0828074316183726,0.5420152246952057,126.74790445963542,7.772840062777202,7.772839665412903,0.06138094192620389
1,39,dfl,central,0.002222078640691259,0.01722296862598424,0.4563062461939725,0.01799270942468535,0.00014523378212578047,0.040701375729192725,0.3539194816892797,0.5752340284260836,0.05500898848880421,0.5483780557459051,139.56333056363192,5.804145058447665,4.8307287869128315,0.04146702150600705,-0.006054207682609558,0.023832946084439754,0.46463920672734577,0.016529180109500885,0.00012495579964403683,0.05886425326267878,0.35168542961279553,0.5353026489416758,0.0754919946193695,0.5475375652313232,128.04910786946616,6.702075799306233,6.7020756006240845,0.05598530307983158
1,40,dfl,central,-0.002539061306213791,0.02264188170771707,0.47731074826283887,0.018071665428578854,0.0002031154989507203,0.05370851771228693,0.34709058837457135,0.5732751271941445,0.04918529499660839,0.5561918968504126,141.57959088412198,7.427630047906529,6.481491955843839,0.052870414144104844,0.000931075153251489,0.01787149898397426,0.4712706357240677,0.01665144708628456,0.00021511270218373588,0.04327058202276627,0.3566810538371404,0.5348277688026428,0.07429738839467366,0.5636275907357534,131.81204223632812,5.8122972548007965,5.812297175327937,0.04098379129020704
1,41,dfl,central,0.0015769204209474,0.01817635609768331,0.4681833562525836,0.018113659737123686,0.00016396169026351842,0.042209329972551626,0.359044921669093,0.5802724957466125,0.0589522665197199,0.5622333965518258,143.14028133045542,5.45018423687328,5.091035978360609,0.03835389289730085,0.004865922809888919,0.013894042504640916,0.44484739005565643,0.016686941031366587,0.00020730242977151647,0.032903170523544155,0.36662738025188446,0.5544627706209818,0.0769363244374593,0.5527249177296957,129.27184295654297,4.118214080731074,4.118213852246602,0.03136298918415436
1,42,dfl,central,-0.0012499827637591145,0.021119716270318764,0.4517714868892323,0.018162682398476383,0.000170705103326699,0.04841097048483789,0.3634920756925236,0.5860361754894257,0.060191239822994576,0.5489010973410173,139.71476676247337,6.57713863321326,5.785598740658977,0.04699856436299854,-0.0097319680886964,0.02841331980501612,0.4545128097136815,0.01669550345589717,0.00019858486136096568,0.06661175812284152,0.3707530001799266,0.5594679812590281,0.07576524217923482,0.5525942842165629,129.22132364908853,8.481907844543457,8.481908241907755,0.06256653089003078
2,1,dfl,central,0.03398210606114431,0.0016374781367961657,0.2703440687195821,0.03419173966077241,0.00014278444662610664,0.011934007343370467,-0.008917510747613216,0.2093067578971386,-0.23068651590834965,0.14799149495295502,37.484204444018275,1.836586540226232,0.3672744598747654,0.04876694890770919,0.026653359954555828,0.0015570827818010002,0.48768946528434753,0.022344828272859257,0.0005865613881420965,0.043613853553930916,-0.018306563297907513,0.08900965750217438,-0.12331922352313995,0.2805493623018265,65.35148175557454,2.5408909221490226,2.481547007958094,0.042583819779186516
2,2,dfl,central,0.01733692515302788,0.004275409256065773,0.5808979259295897,0.020056672309609978,0.00015556619960399587,0.019917106298221784,-0.006120971209053427,0.3277362192218954,-0.3619522032412616,0.3574066013097763,90.85659477927469,4.988321349024773,1.3324796882542698,0.055484746380789575,0.01774608592192332,0.002364033804042265,0.659266859292984,0.01752168157448371,0.00025884383406567696,0.03851080111538371,0.014933625546594461,0.12842687467734018,-0.09494450688362122,0.43479453523953754,101.33679135640462,3.542242164413134,3.4731111228466034,0.03403174156514762
2,3,dfl,central,0.014778431081636385,0.004798261274117976,0.702311410145326,0.017302877608348022,0.00022738146150335194,0.01933375707912174,0.021792723331600428,0.3766894719817422,-0.3086616722020236,0.47777126864953473,121.54080997813831,5.962126423012126,1.6471767953851006,0.04892433981598177,0.012817339350779852,0.00523201154525547,0.7497044106324514,0.0164159646568199,0.00016333861314462203,0.06831172287153701,0.035537599896391235,0.1514414151509603,-0.05772358179092407,0.5292942821979523,123.4557113647461,7.576303919156392,7.363927443822225,0.06012814478842848
2,4,dfl,central,0.011958927085453814,0.0066988282064399255,0.7533553838729858,0.016874176788736473,0.0001783578398508532,0.025934912618884646,0.04186874856664376,0.3970282416452061,-0.28903256356716156,0.5407586151903326,137.6485945961692,7.609453279186379,2.636376192623919,0.05522011738806019,0.012465146758283177,0.005784425729264815,0.7378405233224233,0.015619097122301659,0.0002630475446494529,0.05893425736576319,0.051569864153862,0.17534808814525604,-0.03384247918923696,0.5348007678985596,124.81466674804688,6.187503258387248,6.090744098027547,0.04881268598883017
2,5,dfl,central,0.011740751733834093,0.00667081572200087,0.7212288677692413,0.016256236852231352,0.00021553305386603293,0.023619937731630423,0.059417786076664925,0.4061634757302024,-0.27959134632890875,0.5290635146877982,134.6737816550515,5.971861416643316,2.2164704420349817,0.044443977313572886,0.01612617742891113,0.0031587067351210862,0.7111466626326243,0.015297291800379753,0.0003987592601456906,0.024817371003640194,0.07382067292928696,0.19795133670171103,-0.008709977070490519,0.5327708125114441,124.30451011657715,2.424978961547216,2.27871805926164,0.02069627557172519
2,6,dfl,central,0.010339740875431082,0.008743856112811376,0.7236587730321017,0.01621548073704947,0.0002868116317845771,0.03206140825270929,0.07858470285480673,0.40450928157026117,-0.22566038776527753,0.5448884178291667,138.66839148781517,7.665894985198975,3.1722271103750574,0.055402024088390296,0.00993557033749918,0.008401328358255947,0.7363699972629547,0.01544018229469657,0.00028967164689674973,0.060589405319963895,0.08441665768623352,0.21124327182769775,0.0022845168908437095,0.5613028506437937,130.97335561116537,7.397717744112015,6.927080889542897,0.05271983827092813
2,7,dfl,central,0.009244032902643085,0.009479541903023015,0.7151546938852831,0.01620372897014022,0.0002519845894762537,0.031909370625560936,0.09198135781017217,0.42563974180004815,-0.23678660257296127,0.5516478446396914,140.40773287686434,8.157718116586858,3.319491809064692,0.05813627179009063,0.0069249750425418215,0.011358238756656647,0.7252796292304993,0.015725250200678904,0.0002557963660952585,0.06954030382136504,0.10389209041992824,0.23736502726872763,0.009453525145848593,0.565302312374115,131.9042714436849,7.82748528321584,7.561986565589905,0.057885437350286846
2,8,dfl,central,0.011467604897916317,0.007385490007105876,0.7200965583324432,0.016480072274465452,0.00023730226141034777,0.024511180860413748,0.10247934169389984,0.43711685050617566,-0.19574907286600632,0.5659442462704398,144.06587808782405,7.6678872812878005,2.5771644203500315,0.05298413981098056,0.009779274851704637,0.009164379754414162,0.7239332596460978,0.01572046910102169,0.00032231855796756764,0.05641749749581019,0.10461483771602313,0.23784472048282623,0.007991055647532145,0.5666781663894653,132.1905746459961,6.413501501083374,6.284271717071533,0.04696347101015294
2,9,dfl,central,0.01016907241534103,0.008410729975862936,0.7091615443879907,0.01640755535018715,0.0002172246959782404,0.029123525029386987,0.10361707989465106,0.4392447444525632,-0.20260441980578683,0.554915344173258,141.28275160356,5.678245436061513,3.164052353663878,0.039847903661314944,0.007284280999253194,0.0115578668192029,0.6951826314131418,0.015631014946848154,0.00032111328423904223,0.06836641952395439,0.11732118700941403,0.24372399350007376,0.011580228805541992,0.5484621524810791,127.93018849690755,7.336261709531148,7.126774708429973,0.05810466268717369
