fold,epoch,model_variant,pg_estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_mean_expected_cost,train_total_predicted_cost,train_batch_budget,train_deterministic_cost,train_budget_fraction,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_avg_allocation_cost,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_mean_expected_cost,val_total_predicted_cost,val_batch_budget,val_deterministic_cost,val_budget_fraction,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_avg_allocation_cost,val_grad_score_norm
1,11,pg,backward,0.008573210671205412,0.6774861053986982,0.014278667132285509,0.004044725879793987,0.020753139968622814,0.47706687585874036,-0.39406475831161847,0.4657665098255331,118.57469142567028,6.257844410159371,6.230408709157597,0.05306570271884021,-0.005705456577495418,0.01719225502826951,0.000848166611500677,0.020601224662228065,0.09738737903535366,0.017192255388098685,6.218764435161244,45.833031914450906,0.00640327592069904,0.6686561405658722,0.01309246833746632,0.006786680896766484,0.018587815885742504,0.1539970487356186,-0.11487980683644612,0.4674783597389857,109.79199091593425,4.899080514907837,4.875160704056422,0.04161789043771275,-0.006689192222741743,0.003031686540149773,0.0006668364876531996,0.006289579323492944,0.077760420118769,0.0030316865207472197,4.864840964476268,40.84889554977417
1,12,pg,backward,0.002485024912113493,0.6757481098175049,0.013964506501162594,0.004476564169057052,0.015152571331286295,0.46608915247700433,-0.4569679281928323,0.4641037055037238,118.09724460948597,5.7339121408083225,5.692358262836933,0.04842084842625171,-0.01147948167371479,0.017088293627073817,0.0008757027813275768,0.020327955272726038,0.0999188317747956,0.017088293510658496,5.699652139436115,44.557914127003066,0.009970947944869598,0.6690041820208231,0.012925129539022842,0.00609258438150088,0.011830986865485707,0.1525267412265142,-0.12879828612009683,0.46676377952098846,109.65656407674153,2.770744095245997,2.7410676777362823,0.03177336861763239,-0.0029541817881787815,0.00182965568092186,0.0005108572125512486,0.004450437903869897,0.06520399699608485,0.0018296557003244136,2.735765665769577,27.354501247406006
1,13,pg,backward,0.00510173248635097,0.715340259400281,0.014184475918723778,0.003554081834150483,-0.00045232665301723915,0.459847935221412,-0.4963161444122141,0.4859297140078111,123.64106542413884,6.117191106081009,6.085297892716798,0.04936653056961949,-0.009082743432372808,0.015488043094096198,0.0009805763891728764,0.018787380048624156,0.09484324214810674,0.01548804339307191,6.077274845405058,44.461674213409424,0.008701892880102,0.7294935782750448,0.013218279151866833,0.004489612979038308,-0.006135373415114979,0.1273541251818339,-0.17309755831956863,0.5014893263578415,117.73596064249675,5.755005697409312,5.709186434745789,0.04775402718774511,-0.004516386155349513,0.001413690146970718,0.00063862263050396,0.004900377243757248,0.07973524928092957,0.0014136901869884848,5.7099612553914385,40.99629783630371
1,14,pg,backward,0.01312399541281841,0.7394286475398324,0.014377693518657576,0.002749120598971124,-0.020743186215192756,0.45047020234844903,-0.49569328264756635,0.4914433102716099,125.0980075489391,5.819823731075633,5.770373577421362,0.04624017207551778,-0.0012536979576742108,0.01306775764731521,0.0008775209214284339,0.0161518586630171,0.08466670094904574,0.013067757594399154,5.773931990970265,41.67862991853194,0.009075062038997809,0.743777205546697,0.013229077526678642,0.003939146001357585,-0.03117975840965907,0.08653994898001353,-0.22842409213383993,0.4928798774878184,115.70082918802898,5.296164075533549,5.239254852135976,0.04722363981099731,-0.004154015778719137,-0.00066767937005352,0.0007165548158809543,0.002669721240332971,0.07071614948411782,-0.0006676793467098227,5.240674654642741,35.89064343770345
1,15,pg,backward,-0.0054643318395723,0.7417070811445062,0.014204394622621212,0.0025705844299492046,-0.04736168420111591,0.44261041419072583,-0.5440332469615069,0.4719290245663036,120.20061388882723,5.309777614745227,5.273708539930257,0.04417165360749632,-0.019668726176446813,0.010191078652331436,0.0009560600817415186,0.01324261287333105,0.07502536628056657,0.010191078848120842,5.268395467237993,41.81157497926192,0.01235747430473566,0.7020262877146403,0.01293879064420859,0.004474206982801358,-0.07536460335055988,0.045591652393341064,-0.3018973966439565,0.4228756825129191,99.3330446879069,5.3916694323221845,5.228652040163676,0.05701878945405183,-0.0005813168051342169,-0.0029828825499862432,0.0009013156086439267,0.0008477689213274667,0.06873264225820701,-0.002982882705206672,5.331231156984965,41.69905916849772
1,16,pg,backward,0.0012380629354579883,0.7111163437366486,0.014315657232972708,0.0026736958799037066,-0.08517202904278581,0.3999211232770573,-0.6042966951023448,0.41343719173561444,105.21219981800427,6.35863890431144,6.313840184699405,0.060690573073341886,-0.013077594297514721,0.010432940420948646,0.001057507560207424,0.014163714050399985,0.0959796066480604,0.010432940442115068,6.313826233148575,50.25306818702004,-0.0015950361266732216,0.734298586845398,0.013436327533175548,0.0031844238304377845,-0.09639905641476314,0.02960856755574544,-0.32503579060236615,0.4269442359606425,100.2875493367513,4.807120521863301,4.3576794266700745,0.047903143142037447,-0.015031363582238555,-0.002928188225875298,0.0008745899443359425,0.00034171676088590175,0.050190974958240986,-0.0029281882646804056,4.730982939402263,37.36044979095459
1,17,pg,backward,0.01917298019609668,0.75780804048885,0.015002724672244354,0.001671192778138158,-0.08053138682788069,0.38684838874773547,-0.6059518537738107,0.45285257968035614,115.27097424593839,6.016761519692161,5.9612576710906895,0.05197185080677167,0.004170255439186638,0.008793381799478084,0.0008719860171285374,0.01206894973504611,0.07685166550800204,0.008793382045537741,5.968868994577364,43.83412733944979,0.00659638037905097,0.7799014747142792,0.013798178018381199,0.0018030150313279592,-0.07015988479057948,0.044639378786087036,-0.29704350729783374,0.484643558661143,113.79931195576985,7.23224941889445,7.039766311645508,0.06636639945333316,-0.007201797561720014,-0.002437188425877442,0.0006380754396862661,0.0009150066180154681,0.06723958626389503,-0.002437188425877442,7.136122941970825,38.11948013305664
1,18,pg,backward,0.004568856378847902,0.7562591623176228,0.015022999310696667,0.0013649556703760688,-0.05691783113235777,0.4057464884086089,-0.5581089380112562,0.46732286567037756,119.01129739934748,6.81149207461964,6.754599964076823,0.05708917431431723,-0.010454143016514454,0.012448982780121944,0.0010215741547819396,0.0157308630137281,0.08639914974231612,0.012448982801288366,6.7631833472035146,44.934572740034625,0.020806252025067806,0.6950843731562296,0.01317699703698357,0.002742268557388646,-0.06581894432504971,0.07868138452370961,-0.28683339059352875,0.42018721501032513,98.7874387105306,3.7847484747568765,3.55595596631368,0.042695154026581396,0.007629254988084237,-0.002277919188297043,0.0007467816515903299,0.0013796624455911417,0.06042968978484472,-0.0022779191688944898,3.720399498939514,37.92204729715983
1,19,pg,backward,0.0043292462995106525,0.6693848208947615,0.014350368090989914,0.002792702798150935,-0.06833626075901768,0.44525728577917273,-0.589306269179691,0.3901653818108819,99.33287845958363,5.16027198325504,5.129640080712059,0.050985750589193364,-0.010021121600981463,0.013198031832210043,0.000957014864649285,0.016519040292636913,0.09410004156895659,0.013198031535880133,5.1245775737545705,44.99339190396395,0.016444490291178226,0.6341983675956726,0.01331675440693895,0.0049418714285517735,-0.06922789042194684,0.0876141885916392,-0.28007742514212924,0.37356141209602356,87.87749735514323,3.377235089739164,3.283394005149603,0.04331188779984168,0.003127735573798418,-0.0022806110500823706,0.0008471689337360052,0.0012255525992562373,0.07103732554242015,-0.0022806111082900316,3.3237777749697366,38.62307341893514
1,20,pg,backward,0.011530304708602753,0.6245109791105444,0.01434792967682535,0.0036527476799661104,-0.05093229680576108,0.46299609677358106,-0.591224423863671,0.37208213995803485,94.68314222856002,4.108136754144322,4.083933214572343,0.04327582232007585,-0.0028176251269707627,0.0134087320078503,0.0009887702551416376,0.01690208528783511,0.09831067534502257,0.013408731923184612,4.078929874030027,47.21787305311723,0.00946879123027126,0.6077312032381693,0.013349547826995453,0.005972033230743061,-0.023014932870864868,0.14338656266530356,-0.19784034540255865,0.38669416308403015,90.99739011128743,5.30459189414978,5.286409437656403,0.05624540239635764,-0.0038807564803088703,0.00037418402401575196,0.000904561010732626,0.004659426709016164,0.10730468730131786,0.0003741839852106447,5.2750455141067505,52.26895475387573
1,21,pg,backward,0.015360034070909023,0.6327698501673612,0.014322609852322123,0.003320029706546021,-0.012267247202213515,0.5347026992927898,-0.5609599555080588,0.4039632285183126,102.79125109585848,4.604052821343595,4.584235515106808,0.04486544011523633,0.0010374240386723118,0.01799211144150997,0.000961895156334239,0.02122403348965401,0.10266335257752375,0.01799211122455414,4.576785785230723,43.20475500280207,0.0027628359384834766,0.6592670778433481,0.01284162529433767,0.004584991392524292,-0.015912501451869804,0.13488265872001648,-0.19407975673675537,0.4315185050169627,101.44744110107422,6.473717590173085,6.414796372254689,0.06346369781800942,-0.010078789006608227,0.0011791677122043136,0.0008304647150604675,0.0055736588935057325,0.1030121569832166,0.0011791676928017598,6.426309744517009,50.131336530049644
1,22,pg,backward,0.007392282894050533,0.6714992983774706,0.014096954668110067,0.0027223790551612515,-0.025393603221428664,0.4889003322883086,-0.5642007778991353,0.4266781644387679,108.64321205832742,5.513048746369102,5.482662623578852,0.050463740524260677,-0.006704671488312835,0.017388585351661524,0.0009635681926738471,0.020637868141586132,0.09981737133454192,0.017388585573908957,5.4819361594590275,43.845148520036176,0.008277094457298517,0.6391992767651876,0.012898207486917576,0.0035823369204687574,-0.0344750868777434,0.11595863103866577,-0.22492148478825888,0.4045955042044322,95.1603889465332,5.685403535763423,5.611974666515986,0.05479681474601627,-0.004621113039320335,-0.0008015920772474298,0.0006279090885072947,0.0032313637008580067,0.09180121930936973,-0.0008015920830075629,5.6530615290006,49.381436030069985
1,23,pg,backward,0.009898944122886116,0.6414466798305511,0.01390331598337401,0.0018965180428784317,-0.023996641954661092,0.551749977198514,-0.5471736788749695,0.4046527932990681,102.97189608487216,4.799041086977178,4.773665880615061,0.04698973809026064,-0.004004371564157985,0.01758596993220801,0.0010239879510746423,0.021069283745336263,0.10804332572628152,0.017585969847542317,4.77428155595606,46.082367810336024,0.004543131062140067,0.6311085919539133,0.012771282034615675,0.0034476937144063413,-0.011499723419547081,0.15417044361432394,-0.19025232394536337,0.4168287366628647,98.01223882039388,4.631079276402791,4.608286619186401,0.05083900781128905,-0.008228150894865394,0.001612215720039482,0.0008238904507985959,0.0056911239710946875,0.10289062559604645,0.0016122157491433124,4.595832467079163,45.73067124684652
1,24,pg,backward,0.013375901532444086,0.6658189161257311,0.013837801080874422,0.0023876383462596673,-0.011898758281445638,0.5071170194582506,-0.5377455760132183,0.43643526326526294,111.07247820767489,4.817530946298079,4.796687424182892,0.04331987037490652,-0.00046189947434785694,0.018386657328598878,0.0008938206579345701,0.02134890871291811,0.10096895491535013,0.018386657603762367,4.791156589984894,39.688973513516515,0.014989444520324469,0.6695086856683096,0.012643983277181784,0.0027173137617258667,-0.02007868140935898,0.13767427702744803,-0.20645407835642496,0.4415369431177775,103.71817334493001,5.206396619478862,5.1561150550842285,0.050666968062351846,0.002345461204337577,0.0009116839501075447,0.0006097357399994507,0.004799418694650133,0.09488281483451526,0.0009116840519709513,5.1675755977630615,45.51701672871908
1,25,pg,backward,0.026155749378217893,0.6852598217400637,0.013908453709022566,0.0013478496208459876,-0.018756508446213873,0.5348195975477045,-0.5638385401530699,0.4449364421042529,113.21552831476384,6.038390213792974,6.003382108428261,0.05337416763350622,0.012247295870276337,0.019092467571185393,0.0010126353008672595,0.02244932346299968,0.10916193303736774,0.019092467952180992,6.005296869711443,46.33664842085405,0.014300113233427206,0.7166202167669932,0.012782969512045383,0.0017266005112711962,-0.014214943628758192,0.13614127039909363,-0.2029856021205584,0.4858281761407852,113.93839454650879,4.4230628708998365,4.405920286973317,0.03621931600719703,0.0015171438766022523,0.0006577387830475345,0.0006660483195446432,0.0036072577349841595,0.06204861340423425,0.0006577387830475345,4.372013290723165,37.90050506591797
1,26,pg,backward,0.0034104845571247015,0.7198291122913361,0.014002779837359081,0.0010091745693691998,-0.021378802749412982,0.5044919387860731,-0.551831069317731,0.4750357514077967,120.92574102228338,5.846380317753011,5.821060591123321,0.04858117899834018,-0.010592295603022318,0.016460927071007478,0.0009656210366467184,0.019383704152212224,0.09125405935231935,0.01646092681701041,5.811966661025178,40.043606064536355,0.005343195671836535,0.6841999789079031,0.012551870352278153,0.00185436442734499,-0.031919847863415875,0.12798026700814566,-0.2478344589471817,0.44304418563842773,103.93225542704265,6.266717299818993,6.234952330589294,0.05525422557186436,-0.007208674661039065,-8.872613731606786e-05,0.0008215704971613983,0.004147250156772013,0.08788628627856572,-8.872613640657316e-05,6.227392410238584,52.157989263534546
1,27,pg,backward,-0.00010266667231917381,0.6785019554875114,0.013616929423402657,0.0012193401087272223,-0.038328057155013084,0.5029048702933572,-0.5796898928555575,0.4238997210155834,107.91722106933594,5.80989428541877,5.7861833978783,0.05365649148372321,-0.013719595968723297,0.016688678244298153,0.0010132710383252495,0.020187549970366737,0.10261008592153137,0.016688678244298153,5.7742490497502414,47.121760021556504,0.023245010369767744,0.6688399414221445,0.012693162697056929,0.002013282036083789,-0.04617647516230742,0.12052784363428752,-0.28615087767442066,0.4169788956642151,97.85126813252766,5.9812861780325575,5.94279678662618,0.05692816392985122,0.010551847401075065,-0.0006537529989145696,0.0008473322377540171,0.003648882304939131,0.0892230924218893,-0.0006537530061905272,5.927566826343536,52.378513971964516
1,28,pg,backward,0.005639984780414538,0.6733728674325076,0.01389191888103431,0.0013866103653738678,-0.05292937430468472,0.4944773695685647,-0.5964594632387161,0.4067893488840623,103.56126819957386,6.112748209725726,6.076118564063853,0.05909434644989095,-0.008251933846622705,0.01598442895126275,0.0010028275745836172,0.01970489826900038,0.10895393865013664,0.01598442873959853,6.075813529166308,49.09828298742121,0.005739930706719558,0.6750393609205881,0.01289516252775987,0.0014711961323878124,-0.0671529018630584,0.1084988663593928,-0.3170559008916219,0.406746506690979,95.51590092976888,7.066510717074077,6.872464418411255,0.07335589425415358,-0.007155231976260741,-0.00210899751012524,0.0010466424670691292,0.0028994500947495303,0.09982205306490262,-0.002108997607138008,7.009983142217,57.367018699645996
1,29,pg,backward,0.007093550425700166,0.7052674781192433,0.014073127288032661,0.0010479876186557456,-0.05986072089184414,0.4663058858026158,-0.6345775574445724,0.4309807744893161,109.64969877763228,4.817915136163885,4.778649205511266,0.04381579690949181,-0.006979576883498918,0.014522117245095697,0.0008244286661713638,0.01745109262198887,0.08909547481347214,0.01452211745675992,4.783661836927587,39.82567570426247,0.010980933749427399,0.7253922919432322,0.012860711353520552,0.0016585165625050042,-0.06021168641746044,0.1114614208539327,-0.3120187173287074,0.45442797243595123,106.60949643452962,4.171418259541194,4.132358878850937,0.036469201136198136,-0.0018797773712625105,-0.0010911926219705492,0.0007781928094724814,0.001831820865239327,0.05526041922469934,-0.0010911926365224645,4.1250248948733015,36.620028018951416
1,30,pg,backward,0.004219009329310872,0.7253860614516519,0.014262736774981022,0.0012937841583235158,-0.06959352523765781,0.48622262613339856,-0.6439926299181852,0.43957120315595105,111.9446872364391,5.774829468943856,5.727592993866313,0.05175397092535378,-0.010043727466836572,0.014634643924761225,0.0008465271173256704,0.017632230259054762,0.09191609360277653,0.014634644189341501,5.7276783043687995,40.176354668357156,0.014168918753663698,0.709724615017573,0.012866311240941286,0.002930710412329063,-0.0802229568362236,0.09300853808720906,-0.35172533988952637,0.4273243347803752,100.29259490966797,5.006023804346721,4.829474409421285,0.04779686048173603,0.0013026075903326273,-0.0020787428171994784,0.0009119319438468665,0.0016782786309098203,0.06474826671183109,-0.002078742836602032,4.947665611902873,44.00878286361694
1,31,pg,backward,0.008124960374764421,0.7068041996522383,0.014199063732204113,0.0023836202414031504,-0.08053274046291005,0.4934111481363123,-0.6522927230054681,0.4198253357952291,106.86824174360795,4.362122253938154,4.3166335275904695,0.04109985711406595,-0.006074103325690058,0.012368919417812404,0.0007913296153260903,0.015246384872377595,0.08399198449809443,0.012368919417812404,4.325807387178594,38.78509059819308,0.02273768155525128,0.7186737557252248,0.01292016233007113,0.002998326177475974,-0.09477455789844196,0.08334522445996602,-0.38585879405339557,0.4254789650440216,99.89867146809895,5.50146609544754,5.407002329826355,0.0581712205034205,0.00981751906995972,-0.00240412758042415,0.0008335154270753264,0.0012417274992913008,0.06722656451165676,-0.002404127638631811,5.435588002204895,41.12215232849121
1,32,pg,backward,0.01734721279618415,0.7116529616442594,0.014346158851615408,0.0019204955599641173,-0.1016201725737615,0.46528720178387384,-0.6871758997440338,0.41227537393569946,104.99327850341797,3.2721147855574433,3.2418154633857985,0.031133434883027822,0.0030010539339855313,0.008929397025481607,0.0008940301883161407,0.01130607877646319,0.06606889334083958,0.008929397152149415,3.240009235048836,33.05546985973012,0.008721383443723122,0.7113624711831411,0.013007611967623234,0.002697035593276572,-0.1263452172279358,0.04685868819554647,-0.4326198597749074,0.3965987165768941,93.13773600260417,2.467966143041849,2.0763740142186484,0.02422513552079696,-0.004286228523900111,-0.001926848548464477,0.0006216116938351964,0.00034906792764862377,0.03286458474273483,-0.0019268485872695844,2.4034403860569,29.015187740325928
1,33,pg,backward,0.00846218868074092,0.7357102686708624,0.014474833172492006,0.0012432690419617838,-0.12953230162913149,0.39861688966100867,-0.7035683420571414,0.4066270318898288,103.48846504905008,5.839202989231456,5.772097991271452,0.05594814277853819,-0.006012644745748152,0.008538787676529451,0.0010098361262035642,0.011997169857336716,0.08894582025029442,0.008538787613030185,5.786453832279552,46.663058107549496,0.006168353836983442,0.7557465235392252,0.013342080016930899,0.002637926777727747,-0.14653970301151276,0.015362794200579325,-0.47681019206841785,0.4158825029929479,97.65393575032552,5.595351219177246,1.258058895667394,0.05643412695557625,-0.007173726082934688,-0.002549580589402467,0.0007403508692126101,0.00012406875612214208,0.04782118213673433,-0.0025495806670126817,5.491949498653412,30.64431667327881
1,34,pg,backward,0.004017855125394734,0.7474150522188707,0.015004152643748304,0.002184602363823532,-0.14796854928135872,0.4372591484676708,-0.7226187640970404,0.4043623981150714,102.94905090332031,4.833110874349421,4.7542225393381985,0.04707330062009751,-0.010986297603019259,0.007577817326157608,0.0009877815265843476,0.010656788098541174,0.07378246838396246,0.007577817304991186,4.77497430823066,41.429367845708676,0.006361483441044887,0.7408672869205475,0.013643230932454268,0.002471627924630108,-0.16862423966328302,0.00726167360941569,-0.5084326565265656,0.3867562611897786,90.93901379903157,5.317427565654119,0.8118576109409332,0.05755712453062816,-0.00728174780185024,-0.0025542687896328666,0.0009188563756955167,5.681054123366872e-05,0.0430121550646921,-0.0025542689254507422,5.186276187499364,31.319711367289226
1,35,pg,backward,0.024989886505698614,0.6907929859378121,0.015329791021279314,0.0015281904849189232,-0.17015221511775797,0.3782604783773422,-0.711019984700463,0.3461630046367645,88.19650580666281,4.924070948904211,4.834001061591235,0.055718026362143444,0.009660095357420769,0.005962975013641302,0.0010538862023333256,0.009320705885660242,0.08492796275426041,0.005962975111536004,4.8671978847547015,45.2286735014482,-0.00213765911757946,0.6305697659651438,0.015429114767660698,0.0023651221987771955,-0.17971642563740411,0.0013024608294169109,-0.48625897367795307,0.2966529031594594,70.01263904571533,3.078472157319387,0.09908083081245422,0.04527295705610976,-0.017566773962850373,-0.0038684705893198648,0.0011600395373534411,1.3456796295940876e-05,0.04756510630249977,-0.0038684705117096505,2.9689011573791504,45.69707997639974
