epoch,model_variant,estimator,train_loss,train_policy_success_mean,train_mse_loss,train_fairness_penalty,train_mean_score,train_max_score,train_min_score,train_pg_surrogate_loss,train_perturbed_objective_mean,train_perturbed_objective_std,train_base_objective_mean,train_avg_allocation_mean,train_avg_allocation_objective_mean,train_grad_score_norm,val_loss,val_policy_success_mean,val_mse_loss,val_fairness_penalty,val_mean_score,val_max_score,val_min_score,val_pg_surrogate_loss,val_perturbed_objective_mean,val_perturbed_objective_std,val_base_objective_mean,val_avg_allocation_mean,val_avg_allocation_objective_mean,val_grad_score_norm
11,pg,backward,0.016444674304996926,0.37739285205801326,0.030435571679845452,0.000725463387869644,0.18484050470093885,0.6610305483142535,-0.1655906643718481,-0.002400428316226074,0.02551629029524823,0.0008001107974754026,0.027788037453622867,0.05242985583997021,0.025516290120625246,30.48620480298996,0.01589187178760767,0.3699925661087036,0.029105827584862708,0.00016695646900188876,0.18122972249984742,0.4854548454284668,0.0025875335559248924,0.0005041757598519325,0.018376721907407044,0.0007720777473878115,0.020562714803963898,0.049879807978868484,0.01837672172114253,26.36062858104706
12,pg,backward,0.012087454670108855,0.4129163051644961,0.027208116526405018,0.001262231179784597,0.18458223777512708,0.702701007326444,-0.156336589405934,-0.007827759557888688,0.02937760268105194,0.0007777844815185139,0.031601822818629444,0.05666162686732908,0.029377603010895353,31.023618437349796,0.007394700963050127,0.39386587142944335,0.02680206187069416,0.00042271729047342886,0.179515141248703,0.5461944997310638,0.0013373603927902878,-0.00811991635710001,0.019989348808303477,0.0009682095493189991,0.02235585069283843,0.04831730797886848,0.019989349925890566,28.33558597564697
13,pg,backward,0.02277337317354977,0.40799102435509366,0.024404238210991025,0.0009305701722250129,0.168387017523249,0.6866919795672098,-0.12191959113503496,0.005918403039686382,0.027845309164452676,0.0007502566368202679,0.02994644509938856,0.05440398208641758,0.02784530897042714,28.61347942550977,0.02385110594332218,0.3881113350391388,0.025288402289152145,0.0004315872120059794,0.14297230541706085,0.5233934164047241,0.0003120424982625991,0.009048969252035022,0.01983300829306245,0.0012449257948901505,0.02209139000624418,0.051322116144001485,0.01983300894498825,22.09176368713379
14,pg,backward,0.010003031367280832,0.4284072903295358,0.02322554603839914,0.0014613620719880298,0.14714839837203422,0.6798462321360906,-0.15853836061432958,-0.00891655192632849,0.02456503384746611,0.0007070652003070185,0.026411224292435993,0.05007245492500564,0.024565033226584394,24.84939020872116,0.037819723784923556,0.43457903861999514,0.02550300844013691,0.0005526491353975871,0.15623745322227478,0.5553846299648285,0.0007450024597346783,0.022304973506834358,0.030980857089161873,0.0013757143518887461,0.033862055838108064,0.07319711819291115,0.030980857089161873,32.33362336158753
15,pg,backward,0.009983426115165154,0.44784989207983017,0.023640026105567813,0.0009182385478349412,0.1631539532293876,0.7100257525841395,-0.15195305521289507,-0.006427779691875912,0.025990560088151444,0.0006323905484653854,0.0277084864792414,0.048035324551165104,0.025990559835918248,23.513855179150898,0.027857010811567308,0.41672433614730836,0.02540973834693432,0.0006066554267817991,0.1661693662405014,0.5670633554458618,0.0010094764409586787,0.012118864059448241,0.017678229231387378,0.0007364835822954774,0.019281267747282983,0.039723557978868486,0.017678230162709953,18.317386901378633
16,pg,backward,0.021151571107717853,0.4760257514814536,0.023962931474670768,0.0013441431145508886,0.17193619534373283,0.7356520220637321,-0.12472769183417161,0.002449390022472168,0.03681375651891964,0.0008198527890878419,0.03897124936338514,0.06653225798315059,0.036813757207710296,29.273071865240734,-0.018855293467640876,0.4287681579589844,0.024110494554042815,0.0003214618100628286,0.14141822308301927,0.566613394021988,0.000266450151684694,-0.03251784979365766,0.029025208577513693,0.0008934116922318935,0.031462261080741884,0.06784855872392655,0.029025209695100786,32.95711188316345
17,pg,backward,0.018083430787858863,0.42694023127357167,0.02284759438286225,0.002432895678064817,0.1524043995887041,0.7016503736376762,-0.15513437660411,-0.005504844739334658,0.030518725184568513,0.0007321324483200442,0.03247272923666363,0.05800571160701414,0.03051872489353021,26.53485459089279,0.017985249869525433,0.37110690474510194,0.02474036403000355,0.00025282110182160976,0.14813157618045808,0.5273632109165192,0.00027691100840456786,0.004350962582975626,0.015787961520254613,0.0010504895151825621,0.017869738209992648,0.03816105872392654,0.015787961333990096,20.679739904403686
18,pg,backward,0.016976936235247802,0.4179265486697356,0.022425457059095304,0.0014682075723537007,0.15679848194122314,0.7149474049607912,-0.12932179146446288,-0.0015768302255310118,0.027721924629683297,0.0006975977861050827,0.02954941927843417,0.052918137051165104,0.02772192513414969,24.588580300410587,0.03215620368719101,0.3918251633644104,0.023951446637511253,0.000133580021065427,0.14931358098983766,0.5304989695549012,0.0002845909650204703,0.019512579683214425,0.02416722644120455,0.001062344026286155,0.026764761470258237,0.05847355797886848,0.024167227931320666,29.666064929962157
19,pg,backward,0.014734568365383893,0.3783131005863349,0.023153333303829033,0.0018422392558932188,0.16075954617311558,0.7030908018350601,-0.15349149890244007,-0.006053294423812379,0.02303888452782606,0.0007092287220681707,0.02475736103951931,0.04233870992902666,0.023038884372605633,23.454163253307343,0.006771439034491777,0.3149760067462921,0.025950527191162108,0.000630765300229541,0.1617591142654419,0.5063576757907867,0.0002713501773541793,-0.009357651229947805,0.019957149866968393,0.0009552353236358613,0.02211306169629097,0.05132211595773697,0.019957149308174847,21.66566843986511
20,pg,backward,0.004142150884338965,0.3337934787074725,0.025163102041309077,0.0016853491828602667,0.19176249764859676,0.7205254857738813,-0.11913694782803456,-0.016866146024161328,0.03233400064830979,0.0007576020119207291,0.03452646024137115,0.05847299246427914,0.032334000376674034,29.439763069152832,0.031973162572830914,0.27977193892002106,0.027009312808513642,0.0005562283867220685,0.21563355326652528,0.5887690782546997,0.0005911654821829871,0.015687364619225264,0.02336131837219,0.000974310003221035,0.025661075860261916,0.048317309468984604,0.023361319676041603,27.60611159801483
21,pg,backward,0.009073048752422134,0.28671277190248173,0.026680959311003487,0.0012930938035159063,0.22462005044023195,0.7695380374789238,-0.09747937814487766,-0.010732899963234862,0.029582936471949022,0.0007333288516141087,0.03173489245818928,0.049053890242551766,0.029582936889103923,28.0240298807621,0.027247196435928343,0.29110971093177795,0.02516612336039543,0.0009524311239829331,0.21705131828784943,0.6338022589683533,0.0004922581894788892,0.009901979635469616,0.022798649221658706,0.0005889515043236316,0.024573225993663073,0.04429086819291115,0.02279864912852645,18.535961437225343
22,pg,backward,0.021967188144723575,0.328167029346029,0.02388471116622289,0.0013102136419954984,0.21098060036698976,0.7791947722434998,-0.0611776254469684,0.003473764198133722,0.0302353611914441,0.0006338242577233663,0.0320497375796549,0.04819808605437478,0.030235362025753904,24.723922044038773,0.009336354956030846,0.31878659725189207,0.023855821788311006,0.0005777724190920708,0.20392682254314423,0.6409011006355285,0.00048499389085918663,-0.0054804179817438126,0.024530535703524946,0.0007781203079503029,0.02665674164891243,0.04753605872392654,0.024530535330995917,25.216750371456147
23,pg,backward,0.01722617307677865,0.3458738513290882,0.023099044803529978,0.001733533578963294,0.21193941247959933,0.7956357151269913,-0.07591795859237511,-0.002991017017241878,0.02988194542316099,0.0006617517065024003,0.031542300848135106,0.046244959773806237,0.02988194682014485,22.911142504463594,0.004897441528737545,0.3524939239025116,0.02339652329683304,0.001257572980830446,0.20225006937980652,0.6525910854339599,0.0005076531931990757,-0.013088684156537056,0.03886894769966602,0.0016363678267225623,0.04184889085590839,0.07475961595773697,0.03886894769966602,31.813100624084473
24,pg,backward,0.018441272821898263,0.3481498956680298,0.023276173354436953,0.0016412774082634012,0.20148255427678427,0.7914955541491508,-0.07820812263526022,-0.001403200876666233,0.02967458426913557,0.0007092094189526202,0.031374087605703004,0.04819808489022156,0.029674584181824077,22.822863906621933,0.003322203643620014,0.2981885612010956,0.024461480602622033,0.0008814868229819695,0.18187332153320312,0.6134825825691224,0.00027333252946846185,-0.013315970916301012,0.017401988711208106,0.0007622702221851795,0.019033857434988023,0.034254807978868484,0.017401987686753273,15.888034200668335
25,pg,backward,0.01089103021270906,0.32240499928593636,0.024298186879605055,0.0016009193401866166,0.18410075331727663,0.7736965442697207,-0.07710534549551085,-0.009262660062328601,0.03556834988800498,0.0008341956599906553,0.03748314909171313,0.0588405157905072,0.03556835047008159,26.18491268157959,0.00857735313475132,0.3288098782300949,0.02354283817112446,0.0010037744490546175,0.17899378538131713,0.6275969266891479,0.0002608360635349527,-0.00821293843910098,0.03217201847583055,0.0010015880456194282,0.03474440909922123,0.06316105797886848,0.03217201828956604,30.379735159873963
26,pg,backward,0.022357676236424595,0.3740277985731761,0.022677353738496702,0.0016943796108535025,0.188903180261453,0.8007194374998411,-0.06512983628878526,0.002547101175878197,0.03684981827973388,0.0006940092122628508,0.03881417836722297,0.06056787694493929,0.036849818231227495,26.79187883933385,0.0186788447201252,0.38932090997695923,0.022835223376750945,0.000737688725348562,0.1784200817346573,0.6544023275375366,0.00046946778893470765,0.0035727890208363533,0.023883477598428727,0.0011882805731147528,0.02577582821249962,0.04362980872392654,0.023883477598428727,25.141009402275085
27,pg,backward,0.014305333451678356,0.38873710110783577,0.021992766841625173,0.001882618926667116,0.17536935644845167,0.7834061036507288,-0.051590861514947996,-0.006104144937125966,0.030147033821170528,0.000677034848195035,0.03190503513906151,0.04935840920855602,0.03014703451966246,23.985460182030995,0.02218054011464119,0.3515698790550232,0.023070020228624345,0.0012444712330761832,0.16662556827068328,0.6281967759132385,0.00023089228197932244,0.004423173703253269,0.02883468195796013,0.0011862628161907196,0.031250611320137976,0.05679086595773697,0.02883468195796013,23.592287635803224
28,pg,backward,0.02032969760087629,0.3561316455403964,0.022649801491449278,0.0011688112880771466,0.1839540352423986,0.7673938299218813,-0.08407448418438435,0.003160739923866155,0.032298295195990555,0.0007136261156119872,0.034200378839159384,0.05442498391494155,0.03229829554523652,25.675553391377132,0.025514765083789824,0.3375061690807343,0.02286643534898758,0.0003743598649808888,0.17585489749908448,0.6359531164169312,0.00036972083325963466,0.012209748872555793,0.018519127368927003,0.0008536951383575798,0.020015962608158588,0.03503605797886848,0.018519126623868943,19.76219062805176
29,pg,backward,0.014365715440362692,0.34454518432418507,0.023179374091948073,0.0009907431903949753,0.1713801963875691,0.7427081316709518,-0.07132049246380727,-0.0021776880991334715,0.03015715817067151,0.0007508905964641599,0.03201128486155843,0.051820816549782954,0.030157158287086833,24.8795372347037,0.040987155959010126,0.3209061801433563,0.023635366186499595,0.0003540720292221522,0.16180962920188904,0.5972200393676758,0.00030631517292931674,0.0273991116322577,0.025005154497921466,0.001220147975254804,0.027120502106845377,0.05144230909645557,0.02500515542924404,26.012279891967772
30,pg,backward,0.0009102739859372377,0.34163951004544896,0.02332635394607981,0.0012238175186212175,0.1743728859970967,0.7545942068099976,-0.10019011522914904,-0.016871990121823426,0.02995797841382834,0.0007093309638245652,0.0318533318156066,0.0525926163730522,0.02995798012125306,25.936447858810425,-0.007538477331399918,0.3325514495372772,0.02319757975637913,0.0003984118964581285,0.18821558952331544,0.6374206185340882,0.0006347433401970193,-0.021129327453672887,0.02365915887057781,0.0010157343000173568,0.025560534745454788,0.04441105872392655,0.023659158125519754,23.83660501241684
31,pg,backward,0.006456679683954765,0.3338880203664303,0.023661814940472443,0.0018220793274394964,0.21035623488326868,0.772113765279452,-0.09387313871411607,-0.01448462416495507,0.032286070937213175,0.0007511912948151197,0.03433259388354296,0.05267662174689273,0.03228607133496553,26.685009787480038,0.013431045599281788,0.28518248796463014,0.024187544360756874,0.0007767982400309848,0.226570200920105,0.6950219869613647,0.0007244748849188909,-0.0025467178784310818,0.02257765894755721,0.0010851666098460554,0.02392364516854286,0.03737980891019106,0.02257765820249915,15.04513943195343
32,pg,backward,0.020955284824594855,0.308844526608785,0.024611819923544925,0.00129286095043805,0.2327689832697312,0.830378532409668,-0.06294223123889726,0.0021850699364828565,0.03637056044923762,0.0007252035538840573,0.03840794903226197,0.05409946327563375,0.036370561574585736,27.478779196739197,0.018251781910657884,0.2932074427604675,0.024170892685651778,0.0002592724922578782,0.22078740894794463,0.6959433436393738,0.0004712687514256686,0.004869971377775073,0.03902527317404747,0.0009811119525693357,0.0415183313190937,0.0670673094689846,0.03902527466416359,31.35635287761688
33,pg,backward,0.025837256223894656,0.31721718112627667,0.0247009233571589,0.001549909942125301,0.2137258555740118,0.8066009134054184,-0.08132551977178082,0.005737245703736941,0.038096686747545995,0.0007639503364771372,0.04009987951333945,0.059675320012805365,0.03809668665053323,26.21685826778412,0.010866779647767544,0.3273980677127838,0.02334100604057312,0.0008275308238580692,0.19624823927879334,0.6639110207557678,0.0005458088417071849,-0.00494137667119503,0.029533067904412746,0.0012352925434242934,0.03187986928969622,0.05522836595773697,0.029533068742603065,20.023843383789064
34,pg,backward,0.011236485132637123,0.32358284294605255,0.023888407663131755,0.0014693884425772314,0.19778792870541415,0.774822915593783,-0.06761587034755696,-0.008054660875738287,0.03150893474230543,0.000711578972186544,0.03333554701142324,0.051474294935663543,0.0315089343348518,25.64212352534135,0.009128738008439542,0.30910724401474,0.023692092299461363,0.0011422839248552918,0.19978326857089995,0.6675750017166138,0.0005695640575140715,-0.008428727416321636,0.027819536812603473,0.000868166604777798,0.029993413388729094,0.05132211595773697,0.027819536440074445,22.786754179000855
35,pg,backward,0.01358374710738038,0.33337118352452916,0.023711121330658596,0.001009399276123683,0.20690462365746498,0.7857700313131014,-0.09600794605406311,-0.003318809923560669,0.03126812223733092,0.0007346466093925604,0.03309412805053095,0.04891213138277332,0.031268122392551355,25.149901340405147,0.018847831524908543,0.36099433302879336,0.0230938870459795,0.0006754723101039418,0.2017994076013565,0.7046709537506104,0.0008088951231911779,0.003923526871949435,0.03049125224351883,0.0009565525106154382,0.032546666264533994,0.05222355797886848,0.03049125261604786,24.49741451740265
36,pg,backward,0.011718531682466468,0.4004440940916538,0.022763887730737526,0.001109757014110831,0.20053291134536266,0.8097089280684789,-0.06284768549570192,-0.0052121971287609386,0.03534447365867285,0.0007223839741830792,0.03717195780094092,0.05438298103399575,0.03534447315420645,25.334070101380348,0.009122723527252675,0.3900547444820404,0.02313859239220619,0.00018653828992682976,0.1966394990682602,0.7099958658218384,0.00058471544762142,-0.0033792637288570402,0.030954735912382604,0.0009069738909602166,0.0328053018078208,0.052884616330266,0.030954737029969693,21.558776521682738
