user_id,pto_pred,target
1404,1.0853053,0
1405,5.614213,7
1406,6.470394,8
1407,1.0052289,2
1408,5.83672,6
1409,4.3074417,8
1410,0.4702112,0
1411,5.45379,0
1412,5.8160295,14
1413,2.7850075,0
1414,5.6200433,7
1415,4.5688777,6
1416,4.0673966,4
1417,2.3878357,3
1418,9.382274,15
1419,4.8350024,2
1420,4.4634,5
1421,3.0306742,1
1422,6.2179427,3
1423,4.191776,0
1424,2.3878357,0
1425,5.7236714,10
1426,4.0109897,2
1427,7.277951,7
1428,3.9437032,6
1429,3.9694207,3
1430,6.105829,3
1431,2.6264567,0
1432,5.1933427,5
1433,7.6073627,5
1434,5.261276,4
1435,0.4702112,0
1436,7.0106044,4
1437,4.726687,8
1438,4.974381,0
1439,5.01121,7
1440,4.0971603,3
1441,0.4702112,0
1442,0.4702112,0
1443,6.016239,15
1444,8.021172,13
1445,3.3381803,5
1446,6.5512786,3
1447,4.416084,0
1448,3.4177992,1
1449,1.5500263,2
1450,6.2563353,3
1451,8.369048,14
1452,5.2508907,8
1453,6.9803376,5
1454,2.1534023,1
1455,7.669689,1
1456,0.40893286,0
1457,4.327246,0
1458,2.3878357,2
1459,3.2987015,1
1460,6.9721684,14
1461,4.2235065,10
1462,4.6794024,2
1463,3.9276807,2
1464,1.5160588,2
1465,8.600469,15
1466,0.4702112,10
1467,6.0959964,10
1468,4.083195,0
1469,4.9974036,0
1470,8.694909,5
1471,7.435686,7
1472,6.030264,10
1473,5.7400293,2
1474,0.6282514,0
1475,5.335016,9
1476,4.45311,4
1477,8.796895,11
1478,6.392305,4
1479,5.3754616,2
1480,4.9770303,0
1481,6.301337,5
1482,0.56399405,0
1483,0.4702112,0
1484,5.0989623,3
1485,5.574596,11
1486,4.3629045,2
1487,5.8105707,0
1488,4.6158166,5
1489,6.060855,4
1490,4.844371,4
1491,7.4433703,9
1492,6.2132177,13
1493,7.6224437,9
1494,6.8466034,4
1495,4.6706076,3
1496,5.1420293,7
1497,7.2024684,13
1498,1.4980057,1
1499,2.0421305,8
1500,4.021527,0
1501,4.55292,2
1502,0.4702112,0
1503,2.4204633,0
1504,0.4702112,0
1505,4.9530134,3
1506,1.494468,0
1507,5.5050483,3
1508,5.7395806,8
1509,8.552825,7
1510,5.8595567,2
1511,3.4369411,3
1512,5.1883307,3
1513,5.365173,1
1514,8.352213,12
1515,4.9883437,0
1516,6.803629,10
1517,2.4326606,13
1518,4.8972936,3
1519,5.9967523,0
1520,3.6014128,0
1521,5.947696,9
1522,2.3878357,2
1523,6.5207915,8
1524,4.6835217,5
1525,7.7579203,11
1526,6.051204,1
1527,6.4229426,3
1528,0.4702112,0
1529,4.856419,5
1530,5.4211483,8
1531,6.3911014,9
1532,4.9479756,5
1533,1.2245541,3
1534,5.379355,5
1535,5.467589,10
1536,4.2793775,2
1537,4.3171644,3
1538,4.098626,4
1539,1.1577926,1
1540,3.8265224,1
1541,4.2860265,1
1542,4.829788,0
1543,7.5175133,0
1544,6.2061477,9
1545,3.8265224,8
1546,2.3878357,1
1547,6.6316733,4
1548,3.5416458,1
1549,4.0426702,1
1550,4.0162406,12
1551,5.4341645,9
1552,2.7155337,2
1553,4.4645433,3
1554,6.692531,12
1555,7.024946,13
1556,4.9551597,4
1557,6.3551865,0
1558,5.3479724,9
1559,5.0535264,3
1560,1.5196934,2
1561,4.4381237,2
1562,0.7848078,0
1563,9.162411,12
1564,1.8999211,1
1565,4.126363,0
1566,3.3590646,0
1567,0.4702112,0
1568,1.1658889,0
1569,5.2446303,11
1570,2.2270927,7
1571,6.3670926,11
1572,2.0237184,3
1573,5.8668494,7
1574,4.549799,5
1575,6.7021456,8
1576,4.6349964,5
1577,3.810007,1
1578,1.369858,0
1579,2.506608,0
1580,5.3535895,4
1581,0.4702112,0
1582,2.3878357,0
1583,0.8643825,0
1584,4.824658,5
1585,6.3279557,14
1586,0.4702112,0
1587,6.385015,3
1588,1.0052289,0
1589,0.43693,0
1590,2.3878357,0
1591,6.249338,2
1592,6.6807365,0
1593,4.177904,6
1594,3.9648418,1
1595,0.4702112,0
1596,8.216489,14
1597,4.1405087,0
1598,5.627396,6
1599,1.7189345,0
1600,7.4832034,9
1601,7.91547,2
1602,4.798836,6
1603,7.331641,12
1604,2.3878357,0
1605,7.239426,3
1606,6.4723845,5
1607,7.199947,5
1608,5.6224656,5
1609,6.318446,3
1610,4.055679,4
1611,8.246654,6
1612,3.8120244,1
1613,6.002129,7
1614,8.39111,1
1615,5.850648,4
1616,6.289846,4
1617,2.3878357,0
1618,2.6414177,1
1619,8.853627,8
1620,2.4382274,5
1621,4.921954,4
1622,4.050271,3
1623,6.266318,1
1624,2.169179,3
1625,4.0750394,4
1626,7.906983,7
1627,3.597788,0
1628,2.2914956,4
1629,5.336612,6
1630,3.6929028,0
1631,7.691001,11
1632,3.8565345,0
1633,4.7337284,0
1634,7.3016763,8
1635,5.4860644,2
1636,5.149533,7
1637,6.6574183,2
1638,4.17333,6
1639,5.153559,10
1640,2.8633928,11
1641,2.3878357,3
1642,7.5206513,5
1643,1.663946,0
1644,2.5394883,0
1645,7.191867,12
1646,0.4702112,0
1647,6.362601,10
1648,6.107352,13
1649,1.5704701,1
1650,2.0233772,3
1651,4.1116347,5
1652,0.4702112,0
1653,0.77286786,0
1654,2.7238595,1
1655,4.260549,4
1656,2.4762766,2
1657,4.555232,1
1658,0.4702112,0
1659,3.7963045,3
1660,2.7748358,0
1661,3.930865,6
1662,6.9521427,2
1663,1.9669043,2
1664,7.3858,0
1665,4.9830747,5
1666,4.3448424,2
1667,7.632364,13
1668,1.1236496,0
1669,1.4988889,1
1670,6.38932,11
1671,8.396199,12
1672,3.078965,3
1673,5.1572814,6
1674,4.188844,8
1675,5.989748,7
1676,2.9436188,3
1677,5.6393037,2
1678,6.9646325,15
1679,6.6188626,8
1680,5.982474,5
1681,3.902909,0
1682,6.916263,11
1683,3.4428952,4
1684,0.4702112,0
1685,4.091859,2
1686,5.363174,4
1687,0.4702112,0
1688,0.4702112,0
1689,1.3099123,1
1690,3.8541772,3
1691,5.898123,8
1692,3.5215995,8
1693,4.3964067,6
1694,6.7642584,2
1695,4.321615,7
1696,8.114189,10
1697,7.0849996,11
1698,5.5724826,5
1699,6.9755473,7
1700,6.541601,10
1701,5.1024184,15
1702,6.161739,2
1703,0.4702112,1
1704,4.593827,9
1705,0.4702112,0
1706,0.4702112,0
1707,4.831249,2
1708,5.565474,5
1709,6.5685296,3
1710,7.098408,13
1711,2.563948,0
1712,5.140632,3
1713,7.4595757,9
1714,5.772194,5
1715,2.3878357,0
1716,4.5910883,9
1717,7.348555,2
1718,5.7594676,2
1719,3.556238,11
1720,4.338859,4
1721,0.7067969,0
1722,4.5380893,8
1723,4.9638205,2
1724,4.919371,4
1725,3.155371,10
1726,5.7464194,11
1727,0.4702112,0
1728,0.4702112,0
1729,4.7779994,1
1730,4.675742,0
1731,7.0112457,0
1732,4.955157,6
1733,2.6228533,1
1734,8.356057,7
1735,0.4702112,0
1736,6.5926843,7
1737,0.4702112,0
1738,1.1972331,2
1739,5.833242,2
1740,6.9648905,8
1741,0.4702112,0
1742,0.973535,0
1743,4.961896,19
1744,6.648682,8
1745,7.313846,3
1746,1.0052289,0
1747,5.3770294,5
1748,4.944264,4
1749,6.0369554,5
1750,4.7556224,9
1751,7.934516,11
1752,4.799759,6
1753,6.519174,13
1754,9.814087,10
1755,2.2921562,0
1756,7.6431766,7
1757,3.4236076,4
1758,3.9848945,7
1759,7.215608,6
1760,0.4702112,0
1761,9.423014,9
1762,2.682984,4
1763,2.7811937,0
1764,4.6496034,6
1765,7.5172534,4
1766,8.34774,7
1767,4.356586,5
1768,5.071088,8
1769,5.370622,0
1770,8.504854,9
1771,7.4105372,9
1772,0.93474215,7
1773,0.7848078,0
1774,4.891962,0
1775,6.8824534,2
1776,0.4702112,0
1777,2.0619802,13
1778,3.976016,0
1779,4.906254,6
1780,4.1318145,3
1781,3.7085998,9
1782,0.78784543,0
1783,7.844732,17
1784,3.4396307,3
1785,4.7779994,12
1786,5.183128,9
1787,8.701653,7
1788,1.3099123,1
1789,5.2487607,5
1790,7.532992,6
1791,1.0087638,0
1792,5.3581514,0
1793,9.073089,8
1794,6.8511653,7
1795,9.305638,9
1796,4.6500874,6
1797,4.710333,8
1798,4.562559,2
1799,3.100351,8
1800,5.554639,3
1801,4.455753,5
1802,9.0266485,8
1803,6.8794227,9
1804,0.22643442,0
1805,5.8835874,2
1806,4.127811,4
1807,2.3878357,2
1808,6.592589,3
1809,4.5261955,1
1810,4.4465957,0
1811,6.800955,17
1812,5.0391426,9
1813,3.4691882,1
1814,8.839717,9
1815,0.4702112,0
1816,5.9186325,7
1817,4.8447385,6
1818,5.323617,4
1819,6.456978,7
1820,0.68831766,0
1821,5.4306726,7
1822,5.031304,7
1823,1.8519495,0
1824,6.190226,3
1825,6.2931924,5
1826,1.7746574,0
1827,5.116486,8
1828,6.976657,7
1829,0.38214314,0
1830,4.258681,8
1831,8.0396385,0
1832,0.37915015,0
1833,4.0209775,0
1834,4.25669,2
1835,6.5461936,6
1836,2.3878357,0
1837,8.029837,11
1838,4.991612,2
1839,4.292404,11
1840,4.899751,8
1841,6.9190993,9
1842,7.653086,9
1843,4.528952,2
1844,7.515987,9
1845,1.9268649,4
1846,6.5695,3
1847,4.557677,7
1848,0.4702112,0
1849,0.4702112,1
1850,7.021234,7
1851,3.58007,0
1852,6.5766883,5
1853,3.8916824,0
1854,4.379013,3
1855,5.005382,10
1856,0.4702112,0
1857,4.358619,3
1858,0.4702112,0
1859,8.439197,8
1860,6.6922936,13
1861,1.5082825,0
1862,4.907271,4
1863,3.0952234,1
1864,4.1661677,2
1865,5.1124244,12
1866,4.1329217,2
1867,0.4702112,0
1868,5.411098,11
1869,6.052497,3
1870,4.8690324,1
1871,5.433193,14
1872,3.1672142,4
1873,2.3878357,0
1874,3.307342,2
1875,5.3996844,1
1876,3.773125,3
1877,4.2528033,6
1878,6.666121,11
1879,4.2782245,4
1880,3.939098,3
1881,5.2288203,4
1882,7.7533402,10
1883,0.4702112,0
1884,6.3613334,7
1885,5.3581514,10
1886,5.480224,7
1887,4.761826,11
1888,3.7084599,2
1889,7.347075,6
1890,4.2379856,0
1891,0.4702112,0
1892,5.3268814,6
1893,5.885718,3
1894,3.961411,0
1895,8.581325,17
1896,5.042648,10
1897,5.9366503,8
1898,5.970926,1
1899,8.14994,4
1900,6.305378,2
1901,5.5225606,4
1902,1.2805375,0
1903,6.6231647,10
1904,6.155761,0
1905,4.016376,0
1906,4.580024,0
1907,6.345558,1
1908,8.105813,14
1909,4.442498,6
1910,4.3599787,1
1911,5.001288,8
1912,2.5701861,2
1913,1.1934428,1
1914,4.6397834,2
1915,6.3222466,2
1916,5.642325,3
1917,6.2523446,1
1918,8.158113,2
1919,5.9902053,8
1920,7.7048783,8
1921,8.7436075,12
1922,5.962759,2
1923,7.8300443,8
1924,4.854199,1
1925,2.5111763,0
1926,5.4668517,9
1927,8.470488,12
1928,5.3591824,2
1929,6.7867475,0
1930,5.057144,11
1931,4.0895557,3
1932,4.4203544,5
1933,1.2657479,4
1934,2.5206907,0
1935,5.9830174,3
1936,7.0958877,8
1937,6.6954236,7
1938,5.574596,3
1939,4.1084433,3
1940,1.6327802,5
1941,5.539562,4
1942,6.0788617,6
1943,1.5704701,0
1944,2.3878357,3
1945,8.06821,5
1946,7.6063666,14
1947,5.666208,5
1948,3.5795069,0
1949,3.8983305,10
1950,1.0052289,2
1951,1.0280287,7
1952,4.9842544,0
1953,0.4702112,2
1954,4.0778847,8
1955,5.764099,7
1956,2.1392586,8
1957,3.5097997,2
1958,1.2632802,2
1959,3.3980365,3
1960,4.491275,2
1961,7.0887885,11
1962,8.01417,13
1963,6.274201,4
1964,6.1184926,7
1965,5.428942,0
1966,5.115069,2
1967,1.342556,4
1968,4.139133,2
1969,3.4696681,0
1970,7.135288,5
1971,4.8032727,7
1972,4.093559,8
1973,4.5357237,1
1974,2.0314302,0
1975,4.232367,8
1976,0.9286368,1
1977,6.6400113,5
1978,0.4702112,0
1979,9.28811,8
1980,4.2828555,7
1981,8.459189,10
1982,1.0280287,0
1983,5.5459437,8
1984,7.5799074,7
1985,5.911425,11
1986,10.3894615,26
1987,5.9882984,2
1988,2.3878357,2
1989,4.802068,2
1990,5.574596,3
1991,0.4702112,0
1992,5.500133,3
1993,3.1454878,5
1994,0.4702112,1
1995,4.769469,5
1996,1.4106508,4
1997,0.4702112,0
1998,3.01233,4
1999,2.270704,0
2000,4.1095314,3
2001,6.1033773,3
2002,0.4702112,0
2003,5.802003,6
2004,0.4702112,0
2005,6.900467,20
2006,7.8874626,14
2007,4.2247443,6
2008,5.7788143,3
2009,2.8917778,3
2010,5.685146,7
2011,6.1562295,11
2012,5.709161,6
2013,0.4702112,0
2014,0.91027915,0
2015,2.4240053,1
2016,7.7225204,5
2017,3.8824627,7
2018,7.4465165,9
2019,5.785397,3
2020,3.6909428,0
2021,0.6282514,3
2022,5.723954,5
2023,4.587503,2
2024,7.3775363,0
2025,7.8525624,10
2026,5.2835517,11
2027,7.162045,7
2028,6.8252015,4
2029,2.2839172,4
2030,3.6679585,5
2031,4.4190364,5
2032,0.4702112,0
2033,2.3878357,1
2034,3.1605592,4
2035,1.5196934,0
2036,9.86713,8
2037,4.9679027,7
2038,6.2099547,1
2039,6.219295,12
2040,0.4702112,1
2041,4.2401304,6
2042,2.3878357,0
2043,4.747602,1
2044,6.3902636,9
2045,4.6700816,4
2046,4.018248,2
2047,0.4702112,0
2048,7.1618505,3
2049,4.900149,2
2050,8.657527,10
2051,2.9091403,4
2052,1.637369,1
2053,5.546981,1
2054,0.4702112,0
2055,3.7010233,6
2056,5.408192,6
2057,4.329888,6
2058,5.17991,0
2059,4.925593,2
2060,2.3878357,0
2061,3.4249017,0
2062,4.724601,4
2063,1.9186466,0
2064,6.4707117,4
2065,3.5407178,3
2066,5.084356,4
2067,3.7022738,4
2068,4.8728642,1
2069,3.7405465,1
2070,6.7176948,5
2071,5.3929763,6
2072,5.053681,5
2073,5.5102043,10
2074,0.38214314,0
2075,6.8371253,3
2076,6.011867,0
2077,5.2083473,7
2078,3.4625957,0
2079,5.377669,3
2080,7.410603,11
2081,4.9263234,1
2082,7.31692,5
2083,4.0323944,5
2084,4.377285,4
2085,7.1871266,13
2086,5.017588,2
2087,4.939899,8
2088,0.4702112,0
2089,6.773721,5
2090,3.1553857,2
2091,5.4395547,0
2092,3.2543824,4
2093,8.039277,11
2094,5.5339074,3
2095,0.4702112,0
2096,7.7343,1
2097,1.494468,0
2098,4.982881,11
2099,5.5961213,2
2100,4.4048743,8
2101,5.1667233,3
2102,8.107269,9
2103,6.9605927,15
2104,0.98287547,0
2105,4.366285,3
2106,4.159779,3
2107,0.4702112,5
2108,8.733384,7
2109,0.37915015,0
2110,4.811957,6
2111,6.5718007,10
2112,6.2823405,5
2113,3.5871103,4
2114,4.865169,2
2115,4.0030737,3
2116,4.8086915,0
2117,4.635609,5
2118,4.6897063,3
2119,5.9210625,8
2120,1.369858,1
2121,7.2352695,3
2122,4.955362,5
2123,0.4702112,0
2124,1.5704701,0
2125,0.8428969,0
2126,5.6317906,9
2127,6.453182,3
2128,3.4066422,8
2129,6.599591,0
2130,5.5874057,6
2131,6.0689416,13
2132,6.5431395,0
2133,7.1641088,7
2134,2.9719164,4
2135,6.542618,9
2136,5.9612746,8
2137,5.241436,8
2138,4.7907543,8
2139,2.7175207,0
2140,4.09894,8
2141,8.113556,10
2142,3.5637596,5
2143,0.4702112,0
2144,9.978534,11
2145,0.4702112,0
2146,5.2507987,11
2147,0.4702112,0
2148,6.2690487,10
2149,1.0052289,4
2150,2.0421305,0
2151,2.3878357,1
2152,2.8507502,5
2153,6.170364,6
2154,6.234804,1
2155,4.8332458,1
2156,3.5701401,5
2157,1.9912697,0
2158,1.1972331,0
2159,2.722395,5
2160,9.021169,11
2161,5.4128575,6
2162,6.4835367,10
2163,3.2426066,0
2164,2.975089,3
2165,5.293967,5
2166,9.523479,14
2167,5.2382846,12
2168,2.7936928,0
2169,1.0391743,0
2170,1.0052289,1
2171,3.73694,5
2172,4.366078,0
2173,5.3120112,2
2174,3.7794716,2
2175,7.4330707,15
2176,2.3878357,11
2177,3.6377592,0
2178,4.952119,0
2179,6.277943,11
2180,6.0546317,11
2181,5.315264,9
2182,0.4702112,0
2183,6.682666,11
2184,0.4702112,0
2185,6.0106044,2
2186,6.231575,3
2187,5.539446,5
2188,5.0262456,10
2189,5.162414,4
2190,0.77286786,0
2191,1.8789684,1
2192,5.846121,11
2193,4.1434526,4
2194,4.4089155,3
2195,6.064611,9
2196,6.1567755,4
2197,6.0958276,10
2198,3.3999321,3
2199,3.2477975,2
2200,6.504476,4
2201,5.2004046,3
2202,0.4702112,0
2203,4.0041676,7
2204,0.4702112,0
2205,5.4553776,3
2206,2.425402,0
2207,0.40893286,4
2208,2.2377164,0
2209,7.1080565,8
2210,3.390436,0
2211,0.4702112,1
2212,6.104777,4
2213,1.3405288,1
2214,6.8206263,9
2215,3.041992,5
2216,3.5259237,2
2217,8.477771,7
2218,5.686785,12
2219,2.4031868,7
2220,3.7415583,3
2221,7.2405066,8
2222,6.427753,2
2223,3.2567196,8
2224,4.189598,3
2225,0.4702112,0
2226,1.0954875,7
2227,5.992517,4
2228,7.030805,0
2229,2.5873625,4
2230,2.3878357,5
2231,6.864908,9
2232,2.3878357,19
2233,7.92871,9
2234,3.843135,6
2235,2.939117,2
2236,4.567128,11
2237,5.071734,8
2238,1.1807846,0
2239,0.4702112,0
2240,5.4023705,4
2241,1.9208869,4
2242,4.7785144,7
2243,2.3878357,0
2244,2.2682076,4
2245,6.4751735,3
2246,4.8906684,2
2247,1.1816818,0
2248,2.3878357,3
2249,5.763381,10
2250,0.4702112,0
2251,4.80386,1
2252,1.930384,11
2253,2.3878357,0
2254,4.4680634,5
2255,7.583724,9
2256,7.9782033,11
2257,4.326677,4
2258,5.4483237,4
2259,7.3748555,7
2260,0.4702112,0
2261,7.4198785,6
2262,5.825624,0
2263,4.7628026,3
2264,5.223024,7
2265,2.5465064,1
2266,3.379917,5
2267,7.9679885,14
2268,3.5607812,7
2269,5.575269,7
2270,5.9432693,2
2271,3.3239117,16
2272,5.3831673,7
2273,4.2250133,10
2274,5.5978847,5
2275,7.3818135,15
2276,4.359678,3
2277,0.5145968,0
2278,8.556444,8
2279,1.2322186,0
2280,5.8105707,6
2281,4.208061,5
2282,2.9311948,4
2283,5.753414,4
2284,8.0396385,13
2285,4.3493066,7
2286,6.856131,20
2287,9.279003,13
2288,3.9629865,2
2289,3.6454988,3
2290,7.8861237,10
2291,2.3878357,5
2292,0.973535,2
2293,7.1808257,5
2294,5.4766927,3
2295,0.4702112,0
2296,4.361292,6
2297,3.66476,2
2298,4.4687486,4
2299,0.4702112,0
2300,4.0743537,4
2301,3.4743383,4
2302,4.1453757,3
2303,1.0087638,0
2304,0.4702112,0
2305,6.859744,9
2306,6.384457,8
2307,2.3878357,0
2308,7.307528,1
2309,4.8690324,0
2310,6.16347,1
2311,6.8215814,0
2312,4.301764,3
2313,5.790637,6
2314,5.3527803,14
2315,0.56399405,0
2316,7.208778,5
2317,3.200878,0
2318,4.1462536,0
2319,3.1151116,1
2320,4.94828,0
2321,7.2243466,12
2322,6.968663,5
2323,6.223703,1
2324,5.8314424,7
2325,3.90459,0
2326,5.3885574,4
2327,4.4615273,22
2328,0.4702112,0
2329,6.524904,6
2330,5.494466,5
2331,7.5623784,4
2332,8.085748,8
2333,1.5704701,1
2334,4.803843,2
2335,6.5604687,7
2336,1.6438857,6
2337,6.53816,10
2338,4.3863187,7
2339,2.3878357,0
2340,6.267053,3
2341,0.4702112,0
2342,7.9997225,9
2343,1.2805375,0
2344,3.889805,0
2345,2.511155,2
2346,1.1301512,1
2347,6.8134775,5
2348,6.81688,1
2349,3.4447572,6
2350,7.292663,1
2351,4.485617,6
2352,5.303412,0
2353,4.55417,4
2354,3.8683202,2
2355,5.668451,8
2356,6.797807,9
2357,8.180565,12
2358,7.176855,6
2359,3.620458,11
2360,5.554419,4
2361,0.7067969,0
2362,6.750227,10
2363,3.1231291,2
2364,4.870543,5
2365,4.709468,2
2366,5.324528,2
2367,6.693913,8
2368,7.4585986,10
2369,5.2424016,9
2370,5.8534837,6
2371,2.3878357,0
2372,8.184949,12
2373,3.6815612,1
2374,4.0918736,8
2375,7.270509,4
2376,1.7347244,0
2377,2.3878357,0
2378,6.7828746,7
2379,5.2064595,12
2380,6.2524157,9
2381,6.1140094,7
2382,4.2330666,1
2383,4.2450805,0
2384,2.8091285,6
2385,1.3405288,1
2386,6.637877,3
2387,0.4702112,0
2388,8.948338,10
2389,2.7312603,14
2390,5.0313125,6
2391,0.4702112,0
2392,3.235895,2
2393,2.3878357,3
2394,6.720227,12
2395,3.0366123,3
2396,8.961628,13
2397,4.7302794,2
2398,5.51529,1
2399,6.8756957,0
2400,2.7608726,1
2401,7.415609,12
2402,3.5546947,3
2403,5.837533,3
2404,5.238976,8
2405,7.201725,7
2406,3.8539703,3
2407,0.80186254,0
2408,6.8753033,3
2409,5.153383,7
2410,2.3878357,2
2411,3.90459,0
2412,8.055301,0
2413,3.976054,0
2414,2.6319482,0
2415,5.6914554,3
2416,6.2566867,9
2417,6.7466226,10
2418,0.4702112,0
2419,9.314731,13
2420,3.7293038,2
2421,4.0324335,1
2422,5.433996,2
2423,0.4702112,0
2424,1.3405288,0
2425,5.4822745,4
2426,4.613649,7
2427,5.483282,4
2428,4.8067803,5
2429,5.3758426,4
2430,5.3299384,2
2431,4.9343925,9
2432,4.534431,4
2433,1.1519573,0
2434,6.0011106,7
2435,4.260949,2
2436,6.6469617,2
2437,1.1236496,1
2438,3.0070963,4
2439,4.085251,9
2440,7.2906694,3
2441,3.9348478,1
2442,2.3684247,0
2443,7.739738,8
2444,2.3878357,0
2445,5.223332,4
2446,2.0116615,0
2447,0.7067969,0
2448,5.9018035,8
2449,4.26392,3
2450,0.4702112,0
2451,5.026307,2
2452,3.620458,0
2453,4.4572124,5
2454,3.8266876,3
2455,4.9105334,6
2456,8.400552,7
2457,0.4702112,0
2458,0.4702112,0
2459,1.4443659,0
2460,3.913312,2
2461,3.3787487,0
2462,1.494468,0
2463,7.905661,12
2464,5.193564,3
2465,3.2082028,0
2466,3.8272588,0
2467,8.074853,9
2468,7.120827,7
2469,6.0935526,3
2470,4.6655407,13
2471,2.2648487,11
2472,2.3166382,3
2473,3.2591155,3
2474,0.973535,2
2475,5.6915536,7
2476,5.616593,12
2477,1.9186466,3
2478,4.114886,5
2479,4.1025124,10
2480,4.9945884,2
2481,6.903299,3
2482,2.2956288,0
2483,0.4702112,0
2484,1.3222452,0
2485,0.973535,0
2486,0.4702112,1
2487,4.188844,0
2488,1.5941237,0
2489,1.1543899,0
2490,5.354571,1
2491,5.7527385,14
2492,4.540208,4
2493,4.885637,7
2494,0.4702112,0
2495,7.6470795,14
2496,5.7149596,16
2497,7.402365,13
2498,1.7432945,0
2499,6.183883,5
2500,2.3878357,0
2501,4.9330144,1
2502,3.3004425,2
2503,7.4351115,11
2504,5.786859,7
2505,5.544778,4
2506,1.1236496,13
2507,6.0454383,9
2508,4.5802526,1
2509,2.0971348,0
2510,2.702718,0
2511,0.4702112,3
2512,2.3878357,1
2513,0.40893286,0
2514,0.37915015,1
2515,0.4702112,0
2516,6.101682,2
2517,4.124905,4
2518,4.2710814,1
2519,7.7520194,3
2520,0.4702112,0
2521,2.8807778,2
2522,5.9020104,0
2523,4.5357065,4
2524,5.823809,8
2525,0.4702112,0
2526,2.3878357,2
2527,6.9470534,7
2528,2.0375597,0
2529,5.3348756,6
2530,3.7782974,4
2531,7.710878,7
2532,3.33334,9
2533,6.575607,10
2534,4.8100233,7
2535,6.6703897,4
2536,7.7128124,16
2537,3.6028001,5
2538,1.369858,0
2539,7.926462,8
2540,6.7886987,13
2541,7.7466974,5
2542,1.0052289,0
2543,1.1972331,0
2544,2.3878357,0
2545,1.8602998,0
2546,4.9824014,6
2547,6.7966614,4
2548,5.106371,4
2549,7.0833745,0
2550,1.9942105,2
2551,5.911682,13
2552,1.385799,3
2553,1.660055,0
2554,1.2159476,7
2555,0.4702112,0
2556,5.393904,9
2557,0.4702112,0
2558,4.6820445,6
2559,1.9687937,0
2560,6.8684216,3
2561,4.735125,4
2562,4.7645583,7
2563,5.6102376,4
2564,5.1733856,0
2565,4.7427526,1
2566,1.0999821,0
2567,3.5106983,1
2568,6.5734844,9
2569,5.301969,8
2570,2.2696207,1
2571,0.4702112,0
2572,4.972002,10
2573,2.5825553,1
2574,4.5998936,2
2575,1.1301512,0
2576,1.0179229,0
2577,5.2319856,2
2578,0.4702112,0
2579,0.4702112,0
2580,2.9687998,3
2581,7.4599347,12
2582,3.8731215,0
2583,4.3577228,3
2584,6.208334,1
2585,8.468116,10
2586,0.4702112,0
2587,7.5163846,10
2588,2.3878357,2
2589,4.058319,9
2590,6.2444067,0
2591,5.598478,8
2592,6.9479146,8
2593,5.354571,0
2594,2.3096042,7
2595,5.963008,8
2596,4.2291083,2
2597,2.258929,9
2598,5.9112277,6
2599,0.4702112,1
2600,3.5648544,3
2601,6.0148854,8
2602,3.735705,11
2603,0.7067969,0
2604,1.2840351,0
2605,5.6973586,2
2606,7.633655,12
2607,3.982395,8
2608,3.0734155,2
2609,2.5039756,2
2610,2.9235575,0
2611,5.032616,6
2612,6.2979145,6
2613,5.8275404,3
2614,7.7252283,15
2615,4.1446805,3
2616,5.574596,2
2617,4.9310803,3
2618,9.052852,7
2619,3.9622667,2
2620,5.337589,0
2621,3.5186698,8
2622,6.717966,3
2623,6.060467,10
2624,2.995486,4
2625,2.3878357,1
2626,7.6794777,0
2627,1.3405288,0
2628,0.4702112,4
2629,10.364154,10
2630,4.5925965,4
2631,3.466574,5
2632,5.542575,4
2633,1.6928123,0
2634,8.623734,9
2635,2.3878357,0
2636,4.5894513,3
2637,5.820473,3
2638,4.2205787,9
2639,5.376155,4
2640,5.852139,8
2641,4.866607,1
2642,4.790088,8
2643,6.943995,9
2644,6.084572,2
2645,7.6515493,3
2646,4.6004496,2
2647,4.728893,3
2648,3.377401,0
2649,6.3741,4
2650,6.6818714,11
2651,5.8077855,0
2652,4.948185,10
2653,3.6551788,12
2654,3.9719098,3
2655,6.155137,8
2656,0.8428969,2
2657,7.7062755,11
2658,2.3878357,1
2659,1.2840351,1
2660,7.203284,4
2661,2.9858396,0
2662,5.8851123,15
2663,8.362083,12
2664,4.9451156,6
2665,5.5558906,4
2666,2.8213527,0
2667,9.316005,11
2668,6.0190787,12
2669,0.4702112,0
2670,3.2763166,0
2671,6.447141,3
2672,2.7194567,3
2673,6.758108,11
2674,0.4702112,0
2675,0.9430285,0
2676,1.3738816,0
2677,6.0013556,3
2678,5.220257,0
2679,3.4317553,1
2680,5.469196,4
2681,3.4730074,5
2682,4.475364,5
2683,6.7564435,4
2684,4.5306773,2
2685,3.5346808,5
2686,7.150884,6
2687,3.3203664,6
2688,7.2892623,6
2689,5.0999694,5
2690,4.7063866,5
2691,6.105704,5
2692,5.3426685,3
2693,5.8336205,6
2694,4.4469185,8
2695,4.590313,2
2696,7.1717587,16
2697,6.0928397,2
2698,2.3878357,0
2699,0.4702112,0
2700,7.6193986,7
2701,5.1018434,2
2702,6.4071326,1
2703,6.032624,0
2704,4.610869,3
2705,5.6463933,8
2706,0.4702112,1
2707,4.1500382,6
2708,4.0812187,3
2709,3.6274252,2
2710,6.7249427,3
2711,5.7541823,11
2712,6.9989734,7
2713,5.8164687,4
2714,4.185468,6
2715,5.2930927,3
2716,1.6669754,7
2717,4.6525264,5
2718,5.1018047,1
2719,0.4702112,0
